Artist and Title,Days,T10,Pk,(x?),PkStreams,Total
Donatan - Cleo - Brać feat. Enej,51,"",33,"","6,664","153,637"
mgng - GANG 2,6,"",186,"","26,823","153,466"
Post Malone - Go Flex,22,"",76,"","9,697","153,326"
PlanBe - Najlepsze lata,10,"",78,"","22,134","153,172"
White 2115 - Intruz,10,"",131,"","18,421","153,123"
Waima - Anioł,4,"",73,"","53,195","153,091"
Ania Dąbrowska - W Glowie,59,"",57,"","4,889","152,927"
Taylor Swift - Out Of The Woods (Taylor's Version),3,"",42,"","83,319","152,844"
Lana Del Rey - White Dress,6,"",37,"","44,383","152,812"
Oki - 50 CENTÓW,7,"",104,"","30,698","152,794"
Louis The Child - Better Not,18,"",153,"","10,023","152,764"
Daya - Words,40,"",100,"","4,620","152,727"
Kendrick Lamar - XXX. FEAT. U2.,15,"",29,"","20,003","152,445"
Klingande - Pumped Up,18,"",104,"","11,493","152,200"
Białas - Ślady na ciele,3,"",45,"","68,823","152,116"
Drake - BackOutsideBoyz,4,"",73,"","55,127","151,856"
Zbigniew Wodecki - Dzisiaj w Betlejem,5,"",79,"","45,720","151,819"
Jason Derulo - Cheyenne,58,"",63,"","3,896","151,741"
The Weeknd - Less Than Zero,5,"",106,"","40,172","151,527"
Drake - Pop Style,31,"",55,"","6,198","151,359"
Taylor Swift - exile,7,"",84,"","31,184","151,315"
BERKO CHAMP - Daylight,2,"",32,"","81,356","151,268"
Łona I Webber - Błąd,41,"",52,"","6,202","151,161"
Mate.O - Tryumfy,4,"",40,"","60,536","150,767"
PRO8L3M - Styl sportowy,10,"",12,"","32,616","150,764"
"Pezet - Nie zobaczysz łez (prod. Auer, cuty: DJ Panda)",7,"",54,"","33,605","150,753"
Remo - Bombsite A,35,"",24,"","9,064","150,746"
Zerb - Mwaki,4,"",179,"","40,581","150,621"
G-Eazy - Sober,19,"",92,"","11,205","150,434"
A$AP Ferg - Plain Jane,21,"",111,"","7,823","150,377"
Studio Accantus - Gdy śliczna Panna,2,"",43,"","119,974","150,300"
Lana Del Rey - Peppers,4,"",117,"","44,616","150,293"
Camila Cabello - Real Friends,17,"",122,"","10,571","150,171"
Eyedress - Jealous,5,"",141,"","32,369","150,105"
Rihanna - Consideration,50,"",72,"","4,194","150,096"
The Chainsmokers - Takeaway,11,"",84,"","21,411","150,017"
Kukon - bezludna wyspa,4,"",145,"","46,336","149,843"
Lana Del Rey - Cherry,19,"",42,"","17,539","149,663"
Avi - Dresscode,5,"",81,"","42,814","149,590"
Solar - Mamy ciężko,3,"",91,"","59,146","149,580"
The Weeknd - Faith,6,"",41,"","40,002","149,547"
One Direction - Never Enough,26,1,9,"","20,805","149,452"
Zbigniew Preisner - Kolęda Dla Nieobecnych,3,"",91,"","51,004","149,421"
Taylor Swift - august,4,"",66,"","56,117","149,293"
Dua Lipa - Boys Will Be Boys,6,"",39,"","39,463","149,288"
Kygo - Fragile,54,"",72,"","4,356","149,005"
White 2115 - Parę K,5,"",58,"","45,837","148,892"
Kanye West - Only One,52,"",59,"","4,883","148,877"
The Weeknd - Hurt You,10,"",16,"","28,080","148,750"
Christina Aguilera - This Christmas,10,"",124,"","20,729","148,364"
Drake - Spin Bout U,4,"",78,"","53,365","148,346"
Louane - Avenir,73,"",108,"","2,479","148,142"
Young Igi - S. D. A.,3,"",90,"","56,526","148,041"
League of Legends - GODS,4,"",127,"","42,714","147,985"
Kygo - Kids in Love,20,"",40,"","16,397","147,967"
Lorde - Perfect Places,24,"",56,"","10,447","147,874"
Brunette - Future Lover,4,"",88,"","39,918","147,745"
Justin Hurwitz - Engagement Party,28,"",81,"","7,364","147,721"
"*NSYNC - Merry Christmas, Happy Holidays",29,"",35,"","13,125","147,582"
Young Leosia - Jeden dzień,4,"",105,"","45,183","147,494"
PlayaPhonk - Phonky Town,6,"",151,"","27,248","147,491"
Urszula - W Żłobie Leży,3,"",51,"","73,366","147,444"
Remo - Bombsite A,5,"",128,"","33,687","147,112"
Szczyl - Hiphopkryta,6,"",134,"","29,410","147,005"
Red Hot Chili Peppers - The Getaway,36,"",60,"","8,174","146,748"
Drake - Virginia Beach,3,"",42,"","73,691","146,729"
Paluch - W Moim Życiu,32,"",174,"","5,357","146,547"
Smolasty - Masterszef,3,"",90,"","57,872","146,362"
"Yann Tiersen - Comptine d'un autre été, l'après-midi",85,"",99,"","2,520","145,651"
Lana Del Rey - Mariners Apartment Complex,11,"",54,"","23,632","145,633"
Jan Stosur - Cicha noc,2,"",72,"","89,635","145,386"
Julia Michaels - What A Time,12,"",162,"","13,769","145,365"
Mata - KIEDY PŁACZESZ UŻYJ WYCIERACZEK,4,"",94,"","42,896","145,269"
Kukon - specyficzny zapach,4,"",152,"","49,691","145,203"
Zeamsone - Anioły nad Wulkanem,4,"",118,"","46,345","145,201"
Gio Mkl - Sick Of Your Love,4,"",138,"","39,746","145,146"
BTS - UGH!,6,"",58,"","36,820","145,113"
Young Igi - Śmiechu Warte,4,"",67,"","58,977","145,043"
White Widow - DIEGO,4,"",78,"","43,173","145,036"
Enrique Iglesias - Bailando - English Version,60,"",37,"","6,577","144,938"
Drake - Privileged Rappers,4,"",76,"","53,991","144,725"
Adi Nowak - Mandark,8,"",124,"","23,336","144,694"
Chivas - To Dopiero Początek,5,"",84,"","42,337","144,603"
Mata - Ken i Barbie,3,"",48,"","70,327","144,488"
Drake - What’s Next,7,"",67,"","31,480","144,315"
James Hype - More Than Friends,24,"",153,"","6,999","144,292"
Sarius - Bentley,7,"",50,"","32,489","144,252"
Arka Noego - LULAJŻE JEZUNIU,2,"",77,"","81,705","144,248"
Sentino - Prada,5,"",79,"","38,595","144,223"
O.T. Genasis - CoCo,71,"",90,"","3,087","144,208"
Florence + The Machine - Delilah,47,"",20,"","9,225","144,166"
Żabson - Ryzykowny Biznes,4,"",90,"","49,551","144,157"
Enej - Kamień z Napisem Love,63,"",78,"","3,031","144,153"
Lana Del Rey - Norman fucking Rockwell,7,"",33,"","40,471","144,112"
Rihanna - Kiss It Better,55,"",87,"","4,040","143,886"
Szpaku - Mateusz Dragon Wielki,6,"",73,"","36,285","143,884"
Selena Gomez - People You Know,6,"",60,"","35,199","143,883"
Harry Styles - Woman,18,"",32,"","18,718","143,671"
Japczan - Ojciec z Synem,5,"",98,"","31,448","143,671"
Szpaku - Fanlove,5,"",43,"","47,552","143,662"
David Guetta - Better When You're Gone,11,"",98,"","19,155","143,648"
Fukaj - NASZ CZAS,4,"",89,"","49,533","143,492"
5 Seconds of Summer - Valentine,10,"",18,"","30,635","143,154"
Young Igi - Giń za mnie,13,"",115,"","14,325","143,108"
Sarius - Zalatani,9,"",91,"","21,906","142,773"
Janusz Walczuk - 22,6,"",62,"","43,262","142,664"
Wyclef Jean - Divine Sorrow,60,"",65,"","6,100","142,554"
Gorillaz - Saturnz Barz,26,"",57,"","10,559","142,383"
Corinne Bailey Rae - Put Your Records On,65,"",87,"","2,773","142,349"
Van Morrison - Brown Eyed Girl,66,"",65,"","8,079","142,171"
Young Igi - Hoodlove,4,"",76,"","55,322","142,138"
Justin Hurwitz - Herman’s Habit,27,"",87,"","7,111","142,073"
Miley Cyrus - Angels Like You,5,"",33,"","41,845","141,911"
White Widow - TEMPO,4,"",115,"","45,101","141,896"
Kanye West - Everything We Need,6,"",48,"","36,526","141,586"
Selena Gomez - Vulnerable,6,"",61,"","35,048","141,544"
Kaz Bałagane - Zegar,7,"",121,"","25,384","141,483"
Tayler Buono - Technically Single,35,"",80,"","5,180","141,352"
Dawid Podsiadło - Block,33,"",37,"","8,442","141,196"
NEIKED - Sexual,47,"",93,"","4,301","141,097"
Fukaj - DOM DIABŁA,6,"",105,"","28,610","141,096"
Harry Styles - Cherry,5,"",36,"","46,946","141,076"
Agust D - Haegeum,4,"",69,"","49,695","141,034"
Linkin Park - Battle Symphony,22,"",50,"","16,154","140,879"
E V - Rany,5,"",175,"","30,740","140,872"
Harry Styles - Ever Since New York,18,"",34,"","18,587","140,591"
Lorde - Solar Power,5,"",55,"","46,823","140,559"
Michael Bublé - Christmas (Baby Please Come Home),40,"",51,"","10,378","140,511"
Kukon - komercha,4,"",162,"","47,976","140,485"
Drake - Circo Loco,4,"",94,"","48,725","140,313"
Twenty One Pilots - Cancer,40,"",82,"","4,861","140,242"
Qry - OSTATNIE DNI WAKACJI,4,"",119,"","46,288","140,103"
BTS - ON (Feat. Sia),6,"",69,"","33,793","139,999"
Taylor Swift - Clara Bow,3,"",84,"","68,454","139,991"
Vaults - One Last Night,39,"",21,"","9,634","139,848"
J Balvin - Safari,31,"",116,"","5,815","139,713"
Paluch - Cztery kostki lodu,5,"",57,"","36,076","139,711"
Jan Stosur - W żłobie leży,2,"",76,"","84,617","139,695"
Cornelia Jakobs - Hold Me Closer,4,"",52,"","48,961","139,458"
ReTo - Tańcz ze mną,4,"",125,"","42,289","139,416"
Sia - Bird Set Free,52,"",69,"","3,812","139,384"
Julia Michaels - Uh Huh,26,"",65,"","9,248","139,310"
Dido - Christmas Day,20,"",45,"","15,562","139,191"
Alle Farben - Only Thing We Know,12,"",69,"","26,643","139,137"
ReTo - Forsa,5,"",148,"","33,090","139,133"
O.S.T.R. - Nie chcę,8,"",114,"","19,554","138,872"
Mike Perry - Inside the Lines,36,"",56,"","8,197","138,654"
Japczan - SHAKE,5,"",142,"","32,118","138,639"
Tymek - Busy,8,"",115,"","21,626","138,611"
Paramore - Hard Times,28,"",75,"","8,158","138,392"
Deemz - Free$tyle,5,"",111,"","38,547","138,383"
Adele - Woman Like Me,4,"",106,"","43,897","138,347"
BTS - HOME,6,"",16,"","38,889","138,265"
Ariana Grande - 34+35 Remix,6,"",73,"","37,831","138,177"
CBW - motherlode,3,"",72,"","57,268","138,160"
Mat McHugh - Sideways,25,"",75,"","8,140","138,116"
Twenty One Pilots - Heavydirtysoul,37,"",101,"","5,812","138,102"
H4J4 - Walka z cieniem,5,"",139,"","31,794","138,099"
Stan Kenton - Lonesome Train,9,"",83,"","20,268","138,015"
Lana Del Rey - Summertime Sadness [Lana Del Rey vs. Cedric Gervais] - Cedric Gervais Remix,74,"",98,"","3,679","137,987"
Birdy - Let It All Go,64,"",90,"","2,880","137,947"
Flo Rida - Dirty Mind,54,"",95,"","3,538","137,671"
Drake - Push Ups,3,"",102,"","49,451","137,648"
Paluch - Złota Owca,15,"",54,"","13,535","137,605"
Gibbs - Cios,3,"",68,"","50,994","137,568"
730 Huncho - Szpilki,4,"",175,"","40,458","137,491"
Jessie Ware - Meet Me In The Middle,40,"",14,"","11,188","137,460"
Kukon - polish savages,4,"",105,"","44,581","137,257"
Linkin Park - Talking to Myself,20,"",66,"","13,196","137,196"
One Direction - Temporary Fix,25,"",18,"","17,635","136,930"
Harry Styles - She,5,"",42,"","44,564","136,916"
Adele - All Night Parking,4,"",105,"","43,985","136,869"
Drake - Broke Boys,4,"",97,"","48,036","136,722"
Nelly - The Fix,55,"",97,"","3,349","136,631"
Jan Stosur - Bóg się rodzi,2,"",81,"","82,046","136,545"
The Chainsmokers - Everybody Hates Me,16,"",82,"","14,379","136,536"
BTS - Telepathy,5,"",26,"","49,601","136,267"
Malik Montana - One Take,3,"",62,"","67,382","136,240"
ReTo - Lemur,5,"",149,"","32,970","136,086"
KęKę - Nie mów mi,6,"",110,"","30,962","136,064"
Jan Stosur - Lulajże Jezuniu,2,"",49,"","110,452","136,057"
"Train - Hey, Soul Sister",64,"",76,"","3,106","135,998"
Sarius - Analog,5,"",124,"","38,475","135,846"
Białas - Shuriken,6,"",75,"","34,572","135,777"
"Seth MacFarlane - Baby, It's Cold Outside",29,1,8,"","15,762","135,700"
Enej - Pójdźmy wszyscy do stajenki,4,"",120,"","48,136","135,682"
Sokół - Zorro,4,"",89,"","47,976","135,521"
BLACKPINK - Bet You Wanna,6,"",64,"","37,866","135,266"
CatchUp - Łopian,3,"",105,"","49,098","135,235"
Pezet - Stare WWO,4,"",115,"","43,195","135,222"
Kaz Bałagane - Narodowy Fundusz Zdrowia,7,"",151,"","20,282","135,004"
Kendrick Lamar - FEEL.,14,"",27,"","20,054","134,978"
The Weeknd - Best Friends,4,"",83,"","46,577","134,659"
Birdy - Keeping Your Head Up,49,"",70,"","4,619","134,392"
ZAYN - Vibez,6,"",83,"","29,602","134,039"
Kanye West - Donda,3,"",48,"","56,772","134,007"
Meghan Trainor - No Good For You,45,"",57,"","4,991","133,924"
Paluch - Dym,17,"",81,"","10,229","133,896"
Gucci Mane - I Get The Bag,21,"",99,"","7,379","133,784"
"Halina Mlynkova - Oj Maluśki, Maluśki",2,"",99,"","71,858","133,727"
Kukon - Funny GAMES,4,"",118,"","43,188","133,623"
JACKBOYS - GANG GANG,5,"",18,"","45,819","133,610"
Chivas - Odkąd Nauczyłem Się Przeklinać,5,"",114,"","35,597","133,417"
chillwagon - puetfal,6,"",106,"","28,016","133,368"
Sokół - 52Hz,4,"",107,"","43,654","133,363"
Harry Styles - To Be So Lonely,5,"",43,"","43,792","133,330"
Mr. President - Coco Jamboo,5,"",108,"","51,615","133,186"
AWOLNATION - I'm On Fire,41,"",19,"","10,128","133,158"
ReTo - Piri piri,4,"",134,"","40,892","133,144"
Otsochodzi - Wszystko co mam,7,"",131,"","24,323","132,969"
ROSÉ - On The Ground,6,"",78,"","30,550","132,900"
Nick Jonas - Levels,52,"",77,"","3,734","132,852"
Kali - KGM,16,"",113,"","9,308","132,820"
Daria Marx - Truth,4,"",164,"","35,322","132,777"
White 2115 - Zachód (Outro),5,"",83,"","39,261","132,749"
Wham! - Wake Me up Before You Go-Go,11,"",84,"","34,525","132,702"
AC/DC - Back In Black,62,"",70,"","3,304","132,641"
PRO8L3M - Na audiencji,8,"",13,"","30,279","132,608"
Mortal - Bang,4,"",157,"","37,771","132,538"
Studio Accantus - Gore gwiazda Jezusowi,2,"",80,"","82,153","132,510"
Adele - Hold On,4,"",116,"","42,278","132,500"
Rusina - Members Only Cypher,4,"",110,"","44,297","132,345"
Spirituals & Gospel Singers - W dzien Bozego Narodzenia / On Christmas Day,5,"",80,"","39,251","132,234"
Kanye West - Remote Control,3,"",60,"","51,029","132,083"
Kylie Minogue - Padam Padam,4,"",169,"","35,111","131,959"
The Weeknd - Here We Go… Again,4,"",80,"","47,590","131,618"
"Białas - Mali ludzie, wielkie nieba",28,"",163,"","6,692","131,516"
Grzegorz Turnau - Kolęda dla tęczowego Boga,5,"",85,"","36,835","131,499"
Jan Stosur - Dzisiaj w Betlejem,2,"",83,"","79,348","131,472"
Lanek - ZEMSTA DZIKUSA,4,"",98,"","46,288","131,354"
YNW Melly - Murder On My Mind,4,"",150,"","35,762","131,245"
Miley Cyrus - Younger Now,21,"",42,"","16,223","131,240"
One Direction - I Want to Write You a Song,25,"",21,"","17,195","130,880"
Paluch - Mali ludzie,5,"",76,"","30,779","130,761"
Chivas - Przyjdzie taki dzień gdy będę wolny,2,"",45,"","84,136","130,759"
Juice WRLD - Wishing Well,7,"",146,"","20,432","130,708"
2115 - FLEXXY 2115 SKIT,3,"",89,"","64,147","130,307"
Borixon - Co ostatnie a co pierwsze (prod. SecretRank) - prod. SecretRank,16,"",125,"","9,108","130,211"
Słoń - Wojna totalna,6,"",95,"","25,039","129,976"
Louis Villain - Fred Perry,4,"",117,"","42,616","129,966"
Kanye West - 24,3,"",58,"","51,497","129,876"
Słoń - Na Celowniku,6,"",150,"","23,460","129,527"
Vito Bambino - Poszło,4,"",135,"","40,056","129,294"
Dawid Podsiadło - Eight,30,"",38,"","8,376","129,130"
Krzysztof Krawczyk - Ostatni raz zatanczysz ze mna,5,"",56,"","39,527","129,053"
GENZIE - MILION,4,"",136,"","35,767","128,659"
6ix9ine - MAMA,8,"",51,"","21,402","128,594"
Pezet - Gorzka woda (prod. Auer) - Remix,7,"",87,"","26,316","128,575"
Kelly Clarkson - Run Run Rudolph,8,"",137,"","29,307","128,570"
BTS - Louder than bombs,5,"",59,"","36,716","128,518"
Lovejoy - One Day,5,"",133,"","29,366","128,491"
Quebonafide - CZŁOWIEKZKSIĘŻYCA,7,"",100,"","21,863","128,415"
Kendrick Lamar - LUST.,14,"",34,"","18,034","128,227"
Sylwia Grzeszczak - Dobre myśli,15,"",152,"","9,643","128,215"
Paluch - Nowa Polska,7,"",37,"","29,772","128,091"
Nick Jonas - Bom Bidi Bom,22,"",70,"","8,340","127,963"
Harry Styles - Only Angel,16,"",27,"","19,687","127,831"
schafter - SYNKOPY,3,"",35,"","69,893","127,827"
Stromae - Alors on danse,12,"",35,"","29,821","127,633"
Kaz Bałagane - Ostatnia guma,3,"",95,"","48,777","127,621"
K/DA - VILLAIN,7,"",144,"","21,784","127,359"
Fukaj - OSTATNI DZIEŃ OSTATNIEGO LATA,4,"",88,"","47,475","127,350"
Yeat - Psycho CEO,2,"",45,"","83,448","127,314"
Khalid - The Ways,15,"",70,"","12,044","127,164"
Boney M. - Daddy Cool,6,"",46,"","38,828","127,079"
Young Igi - Scam,4,"",112,"","42,080","127,055"
Justin Bieber - Been You,28,"",43,"","11,400","126,795"
Michael Bublé - Blue Christmas,38,"",31,"","8,723","126,722"
O.S.T.R. - Słuch,12,"",59,"","14,299","126,716"
Tabb And Sound`N`Grace - Z narodzenia pana,4,"",62,"","50,493","126,659"
Enej - A wczoraj z wieczora,4,"",91,"","42,855","126,554"
"Tyler, The Creator - NEW MAGIC WAND",7,"",39,"","30,542","126,334"
White 2115 - Hel,5,"",89,"","36,994","126,173"
Coldplay - Yellow,56,"",95,"","15,832","126,107"
Stray Kids - MEGAVERSE,3,"",54,"","63,125","126,062"
Lady Gaga - Alice,5,"",30,"","43,123","125,964"
KęKę - Na pewno,8,"",97,"","22,546","125,779"
Blue Cafe & Kornelia Mzyk - Cicha noc,4,"",89,"","49,323","125,753"
Sarius - To co chcesz,17,"",170,"","8,309","125,736"
Ekipa - Shadow - Deluxe,4,"",55,"","46,099","125,707"
O.S.T.R. - Asomia,12,"",57,"","14,570","125,647"
Taylor Swift - Wildest Dreams (Taylor's Version),3,"",61,"","67,261","125,570"
