Artist and Title,Days,T10,Pk,(x?),PkStreams,Total
London Grammar - Truth Is A Beautiful Thing,1,"",120,"","62,404","62,404"
Ella Eyre - Ego,1,"",101,"","62,399","62,399"
M Huncho - Pray 2 The East (ft. BNXN fka Buju),1,"",177,"","62,384","62,384"
Ashnikko - Deal With It,1,"",138,"","62,353","62,353"
Gorillaz - Aries,1,"",154,"","62,348","62,348"
Samuel Kim - Toss a Coin to Your Witcher,1,"",151,"","62,340","62,340"
mgk - papercuts - album edit,1,"",196,"","62,321","62,321"
Florence + The Machine - Spectrum (Say My Name) - Calvin Harris Remix,1,"",94,"","62,302","62,302"
One Direction - Gotta Be You,1,"",145,"","62,293","62,293"
ABBA - No Doubt About It,1,"",172,"","62,271","62,271"
Beyoncé - ALREADY,1,"",161,"","62,268","62,268"
Summer Walker - Like It,1,"",154,"","62,246","62,246"
Metro Boomin - No More,1,"",135,"","62,242","62,242"
"Noel Gallagher's High Flying Birds - Dead In The Water - Live At RTÉ 2FM Studios, Dublin",1,"",106,"","62,217","62,217"
Rex Orange County - It's Not The Same Anymore,1,"",156,"","62,217","62,217"
Selena Gomez - Baila Conmigo,1,"",143,"","62,214","62,214"
Kano - P's and Q's,2,"",152,"","31,235","62,214"
Octavian - Feel It,1,"",154,"","62,211","62,211"
Sam Fender - Paradigms,1,"",151,"","62,207","62,207"
Rauw Alejandro - Todo De Ti,1,"",174,"","62,206","62,206"
Halsey - 3am,1,"",189,"","62,191","62,191"
IDLES - Grounds,1,"",141,"","62,187","62,187"
Beryl Davis - Skylark - 2003 Remaster,1,"",167,"","62,186","62,186"
Young T & Bugsey - New Shape,1,"",157,"","62,185","62,185"
Sia - Move Your Body - Alan Walker Remix,1,"",129,"","62,180","62,180"
Meghan Trainor - Nice to Meet Ya,1,"",172,"","62,174","62,174"
Potter Payper - Sorry,1,"",126,"","62,171","62,171"
mgk - sid & nancy,1,"",199,"","62,171","62,171"
Dorothy Carless - That Lovely Weekend,1,"",168,"","62,141","62,141"
Eagles - Take It Easy - 2013 Remaster,2,"",116,"","32,872","62,129"
Slipknot - A Liar's Funeral,1,"",147,"","62,109","62,109"
Sub Focus - Tidal Wave,2,"",156,"","31,516","62,103"
DJ Khaled - SORRY NOT SORRY,1,"",173,"","62,100","62,100"
Royal Blood - How Did We Get So Dark?,1,"",123,"","62,094","62,094"
Giggs - Changed Me,1,"",151,"","62,090","62,090"
mgk - twin flame,1,"",200,"","62,067","62,067"
Jason Derulo - Try Me,3,"",150,"","22,116","62,065"
Santana - Smooth,1,"",126,"","62,059","62,059"
Ariana Grande - Thinking Bout You,2,"",172,"","31,300","62,033"
Trippie Redd - Love Sick,1,"",141,"","62,025","62,025"
Lil Durk - AHHH HA,1,"",169,"","61,971","61,971"
N-Dubz - Ouch,1,"",182,"","61,970","61,970"
Gorillaz - Sex Murder Party,1,"",130,"","61,956","61,956"
Little Mix - A.D.I.D.A.S.,2,"",69,"","42,572","61,952"
Migos - Crown the Kings,1,"",129,"","61,944","61,944"
Arcade Fire - Chemistry,1,"",100,"","61,907","61,907"
DJ Khaled - PARTY,1,"",175,"","61,898","61,898"
Lil Pump - Be Like Me,1,"",191,"","61,883","61,883"
Internet Money - JETSKI,1,"",152,"","61,873","61,873"
Alicia Keys - Girl On Fire - Inferno Version,1,"",143,"","61,860","61,860"
Eyedress - Jealous,1,"",184,"","61,856","61,856"
MARINA - Superstar,1,"",177,"","61,850","61,850"
Mumford & Sons - Blind Leading The Blind,1,"",158,"","61,811","61,811"
DigDat - 6ix 9ine,1,"",191,"","61,782","61,782"
Stefflon Don - Senseless - Remix,1,"",167,"","61,779","61,779"
Taylor Swift - September - Recorded at The Tracking Room Nashville,1,"",133,"","61,755","61,755"
AJ Tracey - Red & Green,1,"",159,"","61,742","61,742"
The Neighbourhood - #icanteven,4,"",151,"","17,612","61,727"
AJ Tracey - Hikikomori,1,"",160,"","61,718","61,718"
PARTYNEXTDOOR - SAVAGE ANTHEM,1,"",156,"","61,717","61,717"
Louis Tomlinson - Just Like You,1,"",119,"","61,701","61,701"
Brent Faiyaz - BAD LUCK,1,"",184,"","61,690","61,690"
GRM Daily - Moving Naughty,1,"",121,"","61,688","61,688"
Ghetts - Crud,1,"",128,"","61,667","61,667"
Future - Astronauts,1,"",148,"","61,659","61,659"
Coldplay - ❤️,1,"",175,"","61,648","61,648"
Chris Brown - Sex Memories,1,"",194,"","61,635","61,635"
Michael Jackson - The Way You Make Me Feel - Single Version,1,"",113,"","61,631","61,631"
You Me At Six - I O U,1,"",139,"","61,629","61,629"
D-Block Europe - No cap 2,1,"",167,"","61,580","61,580"
Burna Boy - Monsters You Made,1,"",155,"","61,579","61,579"
Ozzy Osbourne - It's A Raid,1,"",177,"","61,578","61,578"
"Kenny G - God Rest Ye, Merry Gentleman",1,"",186,"","61,573","61,573"
Fredo - Don't Cry,1,"",155,"","61,569","61,569"
J Balvin - Safari,1,"",130,"","61,565","61,565"
Lil Durk - Shootout @ My Crib,1,"",172,"","61,552","61,552"
The Chainsmokers - Kills You Slowly,1,"",170,"","61,522","61,522"
Liam Gallagher - Don’t Go Halfway,1,"",190,"","61,517","61,517"
Catey Shaw - Cuddle Up,2,"",152,"","31,734","61,511"
AJ Tracey - Migos,1,"",160,"","61,503","61,503"
Avicii - Peace Of Mind,1,"",160,"","61,474","61,474"
Chip - Your Story (ft. One Acen),1,"",169,"","61,438","61,438"
Snakehips - Lie for You,1,"",182,"","61,433","61,433"
Nirvana - Smells Like Teen Spirit - Remastered 2021,1,"",143,"","61,430","61,430"
Central Cee - End of the Beginning,1,"",171,"","61,428","61,428"
Detroit Junior - Christmas Day,2,"",134,"","38,678","61,409"
NAV - Turks,1,"",172,"","61,385","61,385"
Mariah Carey - Fantasy,2,"",149,"","34,321","61,380"
Quavo - BIGGEST ALLEY OOP,1,"",141,"","61,376","61,376"
Muse - The Dark Side,1,"",148,"","61,374","61,374"
The Andrews Sisters - Winter Wonderland,1,"",187,"","61,348","61,348"
Tom Walker - Not Giving In,1,"",195,"","61,342","61,342"
The Kid LAROI - PIKACHU,1,"",159,"","61,336","61,336"
dutchavelli - 2am,1,"",160,"","61,331","61,331"
Dr Vades - Deja-vu,1,"",157,"","61,308","61,308"
Ariana Grande - someone like u - interlude,1,"",132,"","61,299","61,299"
Gloria Estefan - Conga,2,"",168,"","31,185","61,281"
Giggs - All Spinach,1,"",161,"","61,279","61,279"
The Last Shadow Puppets - Dracula Teeth,2,"",163,"","34,399","61,277"
The Band Of H.M. Royal Marines - Rule Britania,1,"",175,"","61,272","61,272"
Internet Money - His & Hers,1,"",183,"","61,264","61,264"
Childish Gambino - California,1,"",110,"","61,250","61,250"
DigDat - Untitled,1,"",192,"","61,246","61,246"
Viola Beach - Swings And Waterslides,2,"",169,"","33,003","61,239"
Sam Fender - The Dying Light,1,"",156,"","61,238","61,238"
BROCKHAMPTON - WEIGHT,1,"",137,"","61,233","61,233"
ZAYN - Outside,1,"",143,"","61,230","61,230"
The Hives - Hate To Say I Told You So,2,"",138,"","32,412","61,228"
ScHoolboy Q - Floating,1,"",165,"","61,226","61,226"
Flo Rida - Whistle,1,"",111,"","61,213","61,213"
"Nelly - Nasty Girl - Explicit ""New Edit""",1,"",109,"","61,201","61,201"
KAYTRANADA - Gray Area,1,"",193,"","61,191","61,191"
Kygo - Nothing Left,3,"",121,"","24,405","61,189"
Juice WRLD - Make Believe,1,"",193,"","61,189","61,189"
Thin Lizzy - The Boys Are Back in Town,1,"",119,"","61,184","61,184"
XXXTENTACION - vice city,1,"",174,"","61,174","61,174"
Tory Lanez - Temperature Rising,1,"",124,"","61,161","61,161"
Yxng Bane - Section,1,"",129,"","61,157","61,157"
Biffy Clyro - End Of,1,"",179,"","61,151","61,151"
"The Rolling Stones - Paint It, Black",1,"",109,"","61,148","61,148"
A$AP Ferg - Move Ya Hips,1,"",184,"","61,140","61,140"
Logic - Celebration,1,"",182,"","61,127","61,127"
Glass Animals - I Don't Wanna Talk (I Just Wanna Dance),1,"",152,"","61,123","61,123"
Aitch - Louis Vuitton,1,"",169,"","61,105","61,105"
James Blake - Where's The Catch?,1,"",158,"","61,100","61,100"
Sundara Karma - Deep Relief,1,"",86,"","61,091","61,091"
Disclosure - Lavender,1,"",153,"","61,084","61,084"
Lil Tjay - Destined 2 Win,1,"",192,"","61,053","61,053"
Maroon 5 - Whiskey,1,"",128,"","61,034","61,034"
2Pac - Keep Ya Head Up,1,"",124,"","61,024","61,024"
benny blanco - I Found You / Nilda’s Story,1,"",127,"","61,019","61,019"
Charlie Puth - If You Leave Me Now,1,"",105,"","61,009","61,009"
Sigrid - Sight Of You,1,"",183,"","61,006","61,006"
Ariana Grande - Sometimes,2,"",184,"","31,287","61,005"
Digga D - Double Tap Days,1,"",167,"","60,996","60,996"
Joe Weller - Mission,1,"",124,"","60,988","60,988"
Lil Peep - IDGAF,1,"",152,"","60,952","60,952"
The Chemical Brothers - No Geography,1,"",177,"","60,946","60,946"
The Beatles - Twist And Shout - Remastered 2009,1,"",125,"","60,933","60,933"
Drake - Take Care,2,"",178,"","30,967","60,929"
Digga D - Window,1,"",163,"","60,914","60,914"
Jamiroquai - Virtual Insanity - Remastered,2,"",108,"","35,198","60,891"
LISA - LALISA,1,"",155,"","60,881","60,881"
Disciples - 48HRS,1,"",132,"","60,866","60,866"
M Huncho - Royalty,1,"",182,"","60,822","60,822"
She & Him - The Christmas Waltz,1,"",188,"","60,812","60,812"
"The Last Shadow Puppets - Sweet Dreams, TN",2,"",168,"","33,483","60,812"
Future - Worst Day,1,"",167,"","60,811","60,811"
Selena Gomez - Let Me Get Me,1,"",163,"","60,799","60,799"
Rex Orange County - AMAZING,1,"",181,"","60,771","60,771"
Childish Gambino - V. 3005,5,"",184,"","13,224","60,764"
Killer Mike - Don't Die,1,"",125,"","60,763","60,763"
Logic - State Of Emergency,1,"",129,"","60,697","60,697"
HAIM - Now I'm In It,1,"",141,"","60,692","60,692"
The Last Shadow Puppets - Everything You've Come To Expect,2,"",164,"","33,145","60,678"
Metro Boomin - Up To Something,1,"",143,"","60,669","60,669"
BTS - For Youth,1,"",186,"","60,663","60,663"
Ice Cube - It Was A Good Day,1,"",164,"","60,654","60,654"
Lil Uzi Vert - Got The Guap,1,"",161,"","60,645","60,645"
BICEP - Rever,1,"",149,"","60,635","60,635"
Sigala - Somebody,1,"",151,"","60,635","60,635"
Miley Cyrus - Cattitude,1,"",170,"","60,632","60,632"
Ella Henderson - Risk It All,1,"",162,"","60,627","60,627"
BROCKHAMPTON - BUZZCUT,1,"",187,"","60,609","60,609"
Pentatonix - Winter Wonderland / Don't Worry Be Happy,2,"",153,"","33,957","60,592"
Tenacious D - Tribute,2,"",161,"","45,860","60,591"
Imagine Dragons - West Coast,1,"",153,"","60,567","60,567"
Chase Atlantic - OHMAMI,1,"",186,"","60,545","60,545"
ogu - METAMORPHOSIS,1,"",164,"","60,462","60,462"
Dua Lipa - Physical,1,"",160,"","60,446","60,446"
D-Block Europe - All The Time,1,"",165,"","60,410","60,410"
Potter Payper - A6586AM,1,"",135,"","60,408","60,408"
Lil Peep - Hate Me,1,"",154,"","60,403","60,403"
Tory Lanez - Best Of You,1,"",152,"","60,397","60,397"
Lil Baby - How It Feels,1,"",195,"","60,332","60,332"
Madvillain - All Caps,1,"",97,"","60,310","60,310"
Anne-Marie - Trigger,1,"",163,"","60,301","60,301"
Sam Smith - For The Lover That I Lost,1,"",186,"","60,298","60,298"
Solange - Down With the Clique,1,"",185,"","60,275","60,275"
Central Cee - Xmas Eve,1,"",144,"","60,250","60,250"
Disclosure - You've Got To Let Go If You Want To Be Free,1,"",180,"","60,218","60,218"
Gunna - FEIGNING,1,"",159,"","60,215","60,215"
Noel Gallagher's High Flying Birds - Black & White Sunshine,1,"",115,"","60,181","60,181"
Metro Boomin - 10AM/Save The World,1,"",147,"","60,166","60,166"
Mabel - Bad Behaviour,1,"",165,"","60,160","60,160"
James Blake - Barefoot In The Park,1,"",160,"","60,136","60,136"
Lana Del Rey - Season Of The Witch,1,"",175,"","60,130","60,130"
Anuel AA - Rifles Rusos,1,"",160,"","60,114","60,114"
Unknown T - LV,1,"",169,"","60,105","60,105"
D-Block Europe - Last Night In Paris,1,"",167,"","60,094","60,094"
French The Kid - Remedy,1,"",166,"","60,089","60,089"
J Hus - Good Luck Chale,1,"",145,"","60,082","60,082"
Reef - Place Your Hands,2,"",147,"","34,696","60,076"
Future - Ridin Strikers,1,"",128,"","60,076","60,076"
System Of A Down - Genocidal Humanoidz,1,"",165,"","60,058","60,058"
Future Utopia - Children Of The Internet,1,"",172,"","60,050","60,050"
Ben Howard - Nica Libres At Dusk,1,"",145,"","60,048","60,048"
Kesha - Learn To Let Go,1,"",107,"","60,043","60,043"
Red Hot Chili Peppers - Poster Child,1,"",184,"","60,021","60,021"
Love Unlimited - It May Be Winter Outside (But In My Heart It's Spring),1,"",190,"","60,006","60,006"
Royal Blood - All We Have Is Now,1,"",191,"","59,976","59,976"
Arlo Parks - Hurt,1,"",156,"","59,949","59,949"
BTS - Skit,1,"",163,"","59,947","59,947"
D Double E - Don,1,"",170,"","59,945","59,945"
J. Cole - Album of the Year - Freestyle,1,"",146,"","59,943","59,943"
Joji - NITROUS,1,"",150,"","59,941","59,941"
Bill Medley - (I've Had) The Time of My Life,2,"",151,"","30,537","59,935"
Marshmello - Too Much,1,"",143,"","59,925","59,925"
Matoma - Paradise,2,"",197,"","31,671","59,916"
mgk - concert for aliens,1,"",151,"","59,914","59,914"
Robyn - Honey - Single Edit,1,"",155,"","59,904","59,904"
The Beatles - A Hard Day's Night - Remastered 2009,1,"",126,"","59,887","59,887"
Khalid - Heaven,1,"",181,"","59,886","59,886"
Sam Smith - Dance (‘Til You Love Someone Else),1,"",187,"","59,886","59,886"
"Tyler, The Creator - I Ain't Got Time!",1,"",137,"","59,874","59,874"
Slipknot - The Chapeltown Rag,1,"",192,"","59,874","59,874"
Migos - Birthday,1,"",199,"","59,848","59,848"
Otto Knows - Million Voices,1,"",152,"","59,833","59,833"
Lewis Capaldi - drivers license - Spotify Singles,1,"",188,"","59,832","59,832"
DaBaby - BLIND,1,"",176,"","59,831","59,831"
ScHoolboy Q - CHopstix,1,"",174,"","59,800","59,800"
mgk - nothing inside,1,"",153,"","59,786","59,786"
Fontaines D.C. - A Lucid Dream,1,"",189,"","59,762","59,762"
Chip - Amazing Minds,1,"",109,"","59,761","59,761"
Tory Lanez - Jalissa's Back! - SKIT,1,"",155,"","59,666","59,666"
Lil Wayne - Hittas,1,"",158,"","59,664","59,664"
Youngs Teflon - Rule of Two,1,"",173,"","59,655","59,655"
A$AP Rocky - Kids Turned Out Fine,1,"",180,"","59,648","59,648"
Liam Gallagher - Meadow,1,"",162,"","59,647","59,647"
Huncho Jack - Moon Rock,1,"",185,"","59,631","59,631"
Green Day - Father of All...,1,"",176,"","59,620","59,620"
Red Hot Chili Peppers - These Are the Ways,1,"",184,"","59,620","59,620"
Wet Leg - Being In Love,1,"",181,"","59,617","59,617"
Chase & Status - Love Me More,1,"",107,"","59,613","59,613"
The Last Shadow Puppets - Bad Habits,2,"",169,"","32,290","59,604"
D-Block Europe - Drunkfxckstupid,1,"",170,"","59,594","59,594"
Ben Howard - There's Your Man,1,"",149,"","59,563","59,563"
Jungle - Beat 54 (All Good Now),1,"",133,"","59,544","59,544"
Muse - Aftermath,3,"",127,"","23,433","59,509"
Yxng Bane - Gang Shit,1,"",170,"","59,479","59,479"
Chamillionaire - Ridin',2,"",196,"","31,046","59,469"
Disciples - Jealousy,1,"",124,"","59,467","59,467"
AJ Tracey - Cherry Blossom,1,"",186,"","59,462","59,462"
Tom Petty - Runnin' Down A Dream,1,"",100,"","59,449","59,449"
5 Seconds of Summer - Better Man,1,"",146,"","59,444","59,444"
Bugzy Malone - Ordinary People,1,"",151,"","59,432","59,432"
Wiley - Certified,1,"",137,"","59,422","59,422"
Central Cee - 8 Ball,1,"",184,"","59,397","59,397"
Mr Eazi - London Town,1,"",181,"","59,386","59,386"
TIEKS - Say a Prayer,1,"",109,"","59,384","59,384"
The Kid LAROI - FEEL SOMETHING,1,"",171,"","59,371","59,371"
Julia Michaels - Worst In Me,1,"",109,"","59,336","59,336"
Logic - Mama/Show Love,1,"",155,"","59,333","59,333"
Linkin Park - Forgotten,1,"",138,"","59,290","59,290"
London Grammar - Californian Soil,1,"",175,"","59,283","59,283"
Solange - Stay Flo,1,"",192,"","59,270","59,270"
Tekno - DON'T JEALOUS ME,1,"",184,"","59,266","59,266"
Joji - Afterthought,1,"",156,"","59,223","59,223"
DigDat - How High,1,"",169,"","59,202","59,202"
DJ Khaled - It's Secured,1,"",116,"","59,187","59,187"
Bebe Rexha - Ferrari,1,"",140,"","59,185","59,185"
Tusse - Voices,1,"",120,"","59,181","59,181"
Troye Sivan - The Good Side,1,"",132,"","59,178","59,178"
Bastille - Shut Off The Lights,1,"",175,"","59,175","59,175"
Lana Del Rey - Breaking Up Slowly,1,"",171,"","59,166","59,166"
Lil Skies - Bad Girls,1,"",193,"","59,163","59,163"
System Of A Down - Chop Suey!,2,"",175,"","30,139","59,160"
Wretch 32 - Don't Go,1,"",136,"","59,116","59,116"
Stefflon Don - Ding-A-Ling,1,"",119,"","59,113","59,113"
Yxng Bane - Drip From Me,1,"",140,"","59,101","59,101"
Gunna - NASTY GIRL / ON CAMERA,1,"",164,"","59,100","59,100"
"Tyler, The Creator - Foreword",1,"",140,"","59,097","59,097"
Agust D - What do you think?,1,"",165,"","59,078","59,078"
Coldplay - Trouble In Town,1,"",157,"","59,062","59,062"
Muse - [JFK],3,"",137,"","22,420","59,041"
Joji - High Hopes,1,"",157,"","59,022","59,022"
Dario G - Sunchyme,2,"",183,"","29,853","59,017"
M Huncho - Check In,1,"",185,"","58,998","58,998"
Nas - EPMD 2,1,"",171,"","58,989","58,989"
Love Regenerator - Rollercoaster,1,"",175,"","58,975","58,975"
Julia Michaels - Uh Huh,1,"",117,"","58,925","58,925"
Jonas Blue - Something Stupid,1,"",155,"","58,905","58,905"
FKA twigs - sad day,1,"",149,"","58,899","58,899"
Meekz - Daily Duppy,1,"",186,"","58,893","58,893"
Not3s - Trekked Like Me,1,"",167,"","58,886","58,886"
Christine and the Queens - The walker,1,"",144,"","58,886","58,886"
Summer Walker - White Tee,1,"",161,"","58,875","58,875"
Straight No Chaser - Text Me Merry Christmas,2,"",161,"","30,655","58,864"
Fredo - Tables Turn,1,"",157,"","58,854","58,854"
Ellie Goulding - Slow Grenade,1,"",153,"","58,853","58,853"
Avicii - Bad Reputation,1,"",172,"","58,824","58,824"
Summer Walker - Tonight,1,"",177,"","58,819","58,819"
D-Block Europe - Buss It Down,1,"",193,"","58,816","58,816"
Charlie Puth - That's Hilarious,1,"",190,"","58,809","58,809"
Mitski - Stay Soft,1,"",189,"","58,778","58,778"
Stray Kids - MANIAC,1,"",196,"","58,770","58,770"
Trippie Redd - MP5,1,"",172,"","58,756","58,756"
Majid Jordan - Caught Up,1,"",170,"","58,751","58,751"
Maisie Peters - Place We Were Made,1,"",104,"","58,750","58,750"
BTS - A Brand New Day (BTS World Original Soundtrack) [Pt. 2],1,"",172,"","58,714","58,714"
Busted - What I Go To School For,1,"",87,"","58,704","58,704"
Cheat Codes - Who's Got Your Love,1,"",176,"","58,695","58,695"
David Bowie - Golden Years - 1999 Remastered Version,2,"",150,"","31,038","58,691"
Pop Smoke - Paranoia,1,"",143,"","58,646","58,646"
"Kings of Leon - 100,000 People",1,"",166,"","58,644","58,644"
Lil Uzi Vert - No Auto,1,"",176,"","58,628","58,628"
"Loyle Carner - Not Waving, But Drowning",1,"",193,"","58,624","58,624"
Demi Lovato - Sexy Dirty Love,1,"",122,"","58,613","58,613"
Gunna - ADDYS,1,"",166,"","58,612","58,612"
Summer Walker - Fun Girl,1,"",178,"","58,593","58,593"
Lil Baby - We Should,1,"",181,"","58,582","58,582"
ZAYN - lUcOzAdE,2,"",154,"","33,920","58,581"
RAYE - Confidence,1,"",182,"","58,579","58,579"
Biffy Clyro - Weird Leisure,1,"",166,"","58,567","58,567"
Noel Gallagher's High Flying Birds - The Man Who Built The Moon,1,"",123,"","58,558","58,558"
P!nk - Just Give Me a Reason,1,"",148,"","58,531","58,531"
Gorillaz - The Valley of The Pagans,1,"",152,"","58,528","58,528"
Mark Ronson - Don't Leave Me Lonely,1,"",178,"","58,523","58,523"
Jamelia - Superstar,2,"",187,"","29,485","58,518"
Westlife - Better Man,1,"",192,"","58,498","58,498"
J Hus - Who You Are,1,"",149,"","58,491","58,491"
D-Block Europe - Cartier Frames,1,"",183,"","58,489","58,489"
Gorillaz - Jimmy Jimmy,1,"",148,"","58,457","58,457"
Tory Lanez - Adidas,1,"",175,"","58,430","58,430"
AJ Tracey - Glockie,1,"",198,"","58,424","58,424"
Wizkid - Bad To Me,1,"",193,"","58,424","58,424"
Foals - A Knife In The Ocean,3,"",135,"","22,427","58,396"
Mary J. Blige - Do You Hear What I Hear?,2,"",171,"","31,574","58,370"
Logic - COMMANDO,1,"",157,"","58,358","58,358"
Linkin Park - Lying From You,1,"",143,"","58,333","58,333"
Anderson .Paak - Come Home,1,"",186,"","58,310","58,310"
Sam Fender - Leave Fast,1,"",180,"","58,288","58,288"
Chip - No Goat,1,"",165,"","58,280","58,280"
Shawn Mendes - Stitches - Seeb Remix,1,"",141,"","58,258","58,258"
Gorillaz - Sorcererz,1,"",193,"","58,254","58,254"
Yxng Bane - Both Sides,1,"",179,"","58,249","58,249"
NF - When I Grow Up,1,"",190,"","58,240","58,240"
JP Cooper - Momma's Prayers,1,"",123,"","58,226","58,226"
The Kid LAROI - DON'T LEAVE ME,1,"",191,"","58,226","58,226"
Lindiwe Mkhize - Circle of Life/Nants' Ingonyama,1,"",191,"","58,211","58,211"
The Who - Baba O'Riley,1,"",130,"","58,204","58,204"
Shawn Mendes - Three Empty Words,2,"",180,"","31,492","58,192"
Foals - Wash Off,1,"",152,"","58,191","58,191"
Lorde - Oceanic Feeling,1,"",182,"","58,137","58,137"
Arlo Parks - Caroline,1,"",168,"","58,130","58,130"
