Artist and Title,Wks,T10,Pk,(x?),PkStreams,Total
Clean Bandit - Solo,49,7,8,"","24,095,921","546,828,888"
Beyoncé - CUFF IT,44,"",13,"","19,992,910","546,496,040"
Justin Bieber - Mistletoe,52,"",15,"","29,149,096","546,120,010"
The Kid LAROI - WITHOUT YOU,46,7,7,"","19,445,485","545,746,256"
MEDUZA - Piece Of Your Heart,62,"",14,"","16,900,857","544,816,971"
Drake - Too Good,48,18,5,"","19,402,522","542,497,343"
Ed Sheeran - Galway Girl,58,5,2,(x1),"31,063,488","542,207,088"
Drake - Rich Flex,33,4,2,(x1),"48,031,503","540,741,681"
Hailee Steinfeld - Starving,66,"",12,"","16,495,002","539,154,382"
Ariana Grande - Side To Side,59,10,6,"","20,877,291","537,400,584"
Twenty One Pilots - Ride,79,1,10,"","15,813,811","537,094,400"
Khalid - Location,79,"",34,"","11,072,906","536,818,581"
Måneskin - I WANNA BE YOUR SLAVE,40,4,8,"","28,083,554","535,964,658"
Julia Michaels - Issues,65,1,9,"","18,886,951","533,154,479"
Sam Smith - How Do You Sleep?,43,6,7,"","22,140,829","533,033,471"
The Chainsmokers - Paris,48,12,2,(x3),"28,872,070","531,337,298"
Ed Sheeran - Castle on the Hill,56,9,2,(x2),"35,059,860","529,615,023"
Bruno Mars - 24K Magic,62,6,6,"","20,739,017","527,459,491"
Ariana Grande - we can't be friends (wait for your love),12,7,1,(x2),"60,418,741","525,678,974"
XXXTENTACION - changes,70,1,9,"","23,766,098","525,212,436"
Calvin Harris - Promises,52,8,5,"","23,666,223","525,181,112"
Jack Ü - Where Are Ü Now,81,23,3,(x1),"11,738,161","524,252,721"
Meek Mill - Going Bad,56,"",11,"","17,883,199","522,394,456"
Juice WRLD - All Girls Are The Same,88,"",48,"","9,718,306","519,378,199"
Giveon - Heartbreak Anniversary,47,4,8,"","23,116,338","519,289,468"
José Feliciano - Feliz Navidad,40,2,8,"","39,496,130","517,577,212"
Axwell /\ Ingrosso - More Than You Know,62,"",15,"","16,550,135","517,548,978"
Taylor Swift - Karma,44,1,8,"","46,788,921","517,252,696"
Demi Lovato - Sorry Not Sorry,56,3,7,"","19,545,702","517,161,784"
Sia - Chandelier,128,23,3,(x3),"8,493,093","516,437,237"
Jack Harlow - First Class,28,6,2,(x4),"50,438,229","515,500,220"
Ariana Grande - 34+35,43,4,5,"","26,153,463","515,489,076"
Maluma - Según Quién,35,"",17,"","19,645,984","514,663,529"
Bad Bunny - LA NOCHE DE ANOCHE,40,4,2,(x1),"30,110,474","512,900,063"
XXXTENTACION - Fuck Love,80,"",19,"","16,680,157","511,902,114"
J. Cole - MIDDLE CHILD,55,2,2,(x1),"33,187,464","510,789,619"
Drake - Money In The Grave (Drake ft. Rick Ross),55,4,5,"","25,117,868","508,783,617"
Becky G - MAMIII,38,7,5,"","23,135,757","508,562,481"
Arcángel - La Jumpa,30,5,8,"","27,059,930","508,438,262"
Ali Gatie - It's You,62,"",27,"","13,084,417","507,361,105"
DJ Khaled - Wild Thoughts,40,12,2,(x4),"31,981,224","506,184,874"
Lil Nas X - Old Town Road,40,10,3,(x2),"30,103,989","504,284,723"
Portugal. The Man - Feel It Still,64,"",18,"","14,096,574","503,935,939"
Jung Kook - Standing Next to You,29,4,1,(x1),"39,202,729","503,851,621"
Loud Luxury - Body,64,"",19,"","16,136,787","502,428,465"
Jonas Blue - Fast Car,62,4,10,"","16,501,675","502,209,439"
Liam Payne - Strip That Down,47,7,9,"","20,399,177","501,969,151"
Drake - Laugh Now Cry Later,44,5,2,(x1),"33,016,564","500,537,720"
Kelly Clarkson - Underneath the Tree,33,1,9,"","38,514,366","500,381,084"
RAYE - Escapism.,31,1,10,"","24,516,871","500,203,701"
Shawn Mendes - If I Can't Have You,50,7,4,"","28,103,423","499,575,335"
Surf Mesa - ily,46,2,9,"","19,894,754","499,508,013"
Ariana Grande - Stuck with U,48,3,2,(x1),"34,310,359","499,429,056"
Artemas - i like the way you kiss me,10,8,1,(x2),"62,659,568","498,878,143"
Queen - Another One Bites The Dust - Remastered 2011,84,"",36,"","11,262,150","498,836,583"
Polo G - RAPSTAR,43,5,3,(x2),"32,132,548","497,296,548"
Lizzo - Truth Hurts,45,"",16,"","16,286,337","497,281,768"
NF - Let You Down,46,10,9,"","19,989,871","497,222,105"
Kali Uchis - telepatía,40,6,2,(x1),"28,205,390","497,087,870"
Surfaces - Sunday Best,44,"",13,"","19,929,893","494,881,693"
ZAYN - Dusk Till Dawn,41,11,4,"","22,579,858","494,566,732"
Junior H - El Azul,36,"",14,"","21,840,753","494,204,874"
ZAYN - PILLOWTALK,59,13,1,(x2),"27,477,356","493,993,282"
Rudimental - These Days,51,1,9,"","19,683,315","493,838,843"
Martin Garrix - Scared to Be Lonely,55,4,5,"","22,668,956","493,661,628"
Sia - Snowman,33,1,9,"","40,194,456","492,923,966"
Drake - Passionfruit,56,6,2,(x2),"32,507,239","492,003,941"
V - Love Me Again,42,"",11,"","22,489,337","491,937,709"
The Weeknd - I Was Never There,52,"",17,"","17,597,962","490,163,676"
Duncan Laurence - Arcade,59,"",23,"","13,727,148","489,483,726"
Michael Bublé - Holly Jolly Christmas,45,"",12,"","32,761,977","489,203,374"
Selena Gomez - Lose You To Love Me,38,5,1,(x1),"47,227,738","488,987,210"
Taylor Swift - Style,38,"",24,"","17,697,605","488,574,807"
Dean Martin - Let It Snow! Let It Snow! Let It Snow!,33,3,6,"","45,178,784","487,727,418"
Coolio - Gangsta's Paradise,73,"",40,"","12,250,358","485,584,143"
"Dan + Shay - 10,000 Hours",56,3,5,"","26,054,266","485,371,435"
Wiz Khalifa - See You Again,83,18,1,(x6),"21,852,951","484,510,893"
The Chainsmokers - Roses,69,6,7,"","14,398,355","484,221,245"
Nicky Jam - X,34,10,4,"","25,335,647","483,456,853"
Khalid - Love Lies,49,"",11,"","20,042,219","483,126,319"
"gnash - i hate u, i love u",57,"",13,"","13,840,077","482,561,714"
Post Malone - I Like You (A Happier Song),41,1,10,"","24,340,885","482,280,122"
Fleetwood Mac - Dreams - 2004 Remaster,69,"",20,"","15,475,652","482,153,357"
Metro Boomin - Too Many Nights,53,"",33,"","17,037,306","480,366,947"
CKay - love nwantiti (ah ah ah),41,1,9,"","22,746,839","479,665,166"
Bad Bunny - Party,33,3,6,"","34,175,557","479,414,025"
ROSALÍA - BESO,28,5,5,"","33,370,230","478,330,446"
Ed Sheeran - Happier,91,1,10,"","23,545,568","476,467,704"
Drake - Fake Love,48,10,7,"","18,569,220","476,434,708"
Passenger - Let Her Go,177,"",13,"","4,815,894","475,972,877"
J Balvin - Qué Más Pues?,36,1,9,"","26,352,868","475,638,530"
J Balvin - UN DIA (ONE DAY) (Feat. Tainy),49,2,10,"","18,329,866","475,454,649"
Kodak Black - ZEZE,39,8,3,(x1),"29,095,302","475,296,500"
Nicky Youre - Sunroof,48,"",28,"","14,232,510","473,537,915"
Bad Bunny - Tarot,34,1,9,"","31,952,895","470,238,500"
Dua Lipa - Houdini,29,1,6,"","28,741,544","469,864,967"
Travis Scott - I KNOW ?,38,"",14,"","27,481,675","469,591,251"
Bazzi - Mine,48,6,3,(x1),"23,681,960","468,993,923"
Tory Lanez - The Color Violet,54,"",70,"","10,826,089","468,625,747"
Offset - Ric Flair Drip,67,"",32,"","10,965,630","468,474,147"
Jung Kook - 3D,30,4,3,(x1),"41,965,382","467,755,183"
The Weeknd - In Your Eyes,53,1,6,"","26,303,039","466,847,469"
Starley - Call On Me - Ryan Riback Extended Remix,47,"",13,"","16,885,441","465,738,653"
KAROL G - BICHOTA,33,11,3,(x1),"25,315,138","465,557,580"
The Weeknd - Save Your Tears (Remix),59,"",43,"","10,172,117","465,444,924"
New West - Those Eyes,51,"",86,"","10,531,084","462,928,450"
Maluma - Felices los 4,47,"",17,"","17,123,191","462,895,074"
Calvin Harris - Feels,38,11,5,"","23,208,440","462,099,346"
Jaymes Young - Infinity,43,"",11,"","17,497,105","461,870,187"
ACRAZE - Do It To It,40,2,9,"","20,611,311","461,769,872"
Robin Schulz - Sugar,69,6,9,"","10,750,515","461,767,760"
Juice WRLD - Come & Go,47,4,4,"","30,027,587","461,599,034"
Aventura - Volví,41,1,10,"","25,261,084","460,049,685"
Shakira - Te Felicito,39,"",13,"","22,642,420","459,536,080"
Rihanna - Needed Me,59,"",14,"","13,619,575","458,794,892"
NewJeans - OMG,34,"",14,"","21,594,175","456,690,515"
MEDUZA - Lose Control,55,"",27,"","13,686,042","456,036,493"
Maroon 5 - Sugar,93,11,2,(x1),"13,080,140","455,952,316"
Luis Fonsi - Échame La Culpa,40,8,7,"","19,056,515","455,074,445"
Kendrick Lamar - Money Trees,53,"",62,"","12,124,394","451,692,138"
Jonas Blue - Mama,45,"",11,"","18,912,803","451,206,321"
Frank Sinatra - Let It Snow! Let It Snow! Let It Snow!,47,"",19,"","25,415,853","450,838,400"
Maroon 5 - Don't Wanna Know,40,13,4,"","21,063,863","450,707,447"
Carin Leon - Primera Cita,37,"",21,"","17,016,973","449,496,630"
Drake - Nonstop,43,2,1,(x1),"43,697,135","448,969,830"
Lil Baby - Drip Too Hard (Lil Baby & Gunna),49,"",13,"","16,365,307","448,909,392"
Doja Cat - Agora Hills,30,"",16,"","21,092,348","448,680,537"
Cris Mj - Una Noche en Medellín,37,3,9,"","18,047,006","448,560,983"
LISA - MONEY,37,5,5,"","27,961,856","448,180,674"
TV Girl - Lovers Rock,49,"",100,"","10,651,800","447,717,789"
Taylor Swift - Lavender Haze,34,2,2,(x1),"60,944,332","447,488,884"
Clean Bandit - Rather Be,121,17,1,(x7),"8,491,112","446,561,447"
Doja Cat - Streets,45,2,9,"","18,274,551","445,758,589"
Peso Pluma - PRC,27,1,9,"","24,572,283","445,309,842"
Hozier - Too Sweet,10,8,2,(x2),"56,325,657","444,881,725"
Travis Scott - BUTTERFLY EFFECT,72,"",38,"","12,187,233","442,827,959"
21 Savage - Bank Account,52,"",22,"","14,030,108","442,378,554"
DJ Snake - Middle,64,"",16,"","14,182,166","441,638,949"
Paulo Londra - Adan y Eva,41,"",11,"","17,547,601","441,536,836"
Meghan Trainor - Made You Look,30,2,8,"","21,847,336","441,139,199"
¥$ - CARNIVAL,16,7,2,(x1),"45,279,771","440,692,625"
Band Aid - Do They Know It's Christmas? - 1984 Version,41,"",12,"","23,392,839","440,362,381"
"Ariana Grande - break up with your girlfriend, i'm bored",33,7,2,(x3),"54,707,620","439,898,870"
Justin Bieber - Holy,37,6,4,"","28,367,431","439,798,560"
Tiësto - The Motto,44,"",22,"","13,705,657","437,304,511"
Jonas Blue - Perfect Strangers,58,"",12,"","17,072,020","436,465,982"
Justin Bieber - Yummy,29,7,2,(x1),"38,715,310","436,100,468"
Childish Gambino - Redbone,76,"",35,"","11,798,468","434,702,997"
Sheck Wes - Mo Bamba,42,"",11,"","17,459,536","434,608,965"
Hailee Steinfeld - Let Me Go,47,"",16,"","14,630,730","431,998,109"
Carin Leon - Que Vuelvas,40,"",36,"","15,805,526","431,728,547"
Xavi - La Víctima,25,3,8,"","26,422,199","431,413,124"
Olivia Rodrigo - favorite crime,48,"",11,"","24,070,591","431,404,563"
Calvin Harris - How Deep Is Your Love,64,14,3,(x2),"13,109,875","430,830,938"
Myke Towers - Bandido,33,6,5,"","20,095,918","430,221,400"
Jonas Blue - Rise,46,"",12,"","20,761,497","430,111,732"
BENEE - Supalonely,32,"",12,"","19,613,469","427,392,173"
David Guetta - 2U,32,11,3,(x2),"30,303,727","426,973,384"
Mabel - Don't Call Me Up,43,"",11,"","17,704,582","425,321,887"
Shakira - Chantaje,50,"",13,"","16,232,454","422,780,513"
DJ Snake - Loco Contigo,35,1,10,"","20,067,945","422,004,415"
CJ - Whoopty,37,3,8,"","18,810,928","421,701,405"
Billie Eilish - Therefore I Am,34,3,2,(x1),"35,380,663","421,416,772"
Surf Curse - Freaks,58,"",55,"","9,545,491","420,891,608"
Khalid - Talk,43,1,10,"","18,389,998","420,282,616"
Lunay - Soltera - Remix,39,4,8,"","19,467,987","419,287,174"
Chris Brown - No Guidance,46,"",11,"","18,038,661","418,119,567"
Libianca - People,34,"",37,"","15,659,949","417,174,517"
Queen - Don't Stop Me Now - Remastered 2011,71,"",51,"","9,119,911","416,847,354"
Juice WRLD - Wishing Well,44,2,7,"","25,364,600","416,729,127"
The Ronettes - Sleigh Ride,32,"",12,"","35,714,786","415,887,816"
Natanael Cano - AMG,26,"",18,"","21,991,663","415,862,448"
Oasis - Wonderwall - Remastered,100,"",152,"","5,109,031","415,732,100"
Lil Uzi Vert - Just Wanna Rock,35,"",30,"","16,246,697","414,487,772"
Selena Gomez - Back To You,42,3,4,"","24,186,683","414,002,136"
Doja Cat - You Right,52,"",15,"","22,992,708","413,946,382"
Fetty Wap - Trap Queen,83,12,7,"","10,544,238","411,877,093"
Ellie Goulding - Love Me Like You Do,75,15,3,(x4),"19,080,054","411,454,169"
Shawn Mendes - Mercy,59,"",19,"","13,031,872","411,232,555"
Los Legendarios - Fiel,31,6,7,"","23,965,145","409,903,892"
Sebastian Yatra - Pareja Del Año,35,1,10,"","21,772,431","408,392,662"
The Weeknd - Reminder,51,"",27,"","12,116,867","408,098,034"
Kygo - Higher Love,58,"",31,"","13,369,617","407,652,069"
Ozuna - Vaina Loca,40,"",18,"","16,043,684","406,926,662"
Calvin Harris - Slide,36,"",13,"","18,367,402","406,830,519"
21 Savage - redrum,20,5,8,"","28,695,407","406,149,736"
NewJeans - Super Shy,28,1,9,"","28,439,942","406,060,550"
Feid - Normal,47,"",57,"","11,162,601","405,733,837"
Miley Cyrus - Angels Like You,34,"",24,"","17,136,416","405,039,911"
6ix9ine - FEFE,30,7,2,(x1),"31,741,382","403,770,867"
Juice WRLD - Bandit,46,"",14,"","17,067,491","403,657,974"
Migos - Bad and Boujee,57,1,9,"","18,866,776","403,195,155"
Sabrina Carpenter - Espresso,7,6,1,(x1),"66,896,016","402,985,169"
Bad Bunny - Safaera,39,1,9,"","22,902,153","402,736,863"
ROSALÍA - Con Altura,46,"",30,"","12,456,504","401,900,522"
Fuerza Regida - HARLEY QUINN,25,"",11,"","24,234,279","401,775,861"
Rae Sremmurd - Black Beatles,44,8,1,(x2),"32,026,901","400,833,823"
Beyoncé - TEXAS HOLD 'EM,16,7,2,(x2),"40,652,527","400,645,602"
Oliver Tree - Miss You,26,"",11,"","21,256,962","399,861,973"
Pop Smoke - Dior,66,"",40,"","10,897,700","397,464,868"
Jay Wheeler - La Curiosidad,39,"",19,"","15,111,956","397,142,034"
Mora - Volando - Remix,43,"",19,"","17,595,887","396,326,912"
Maroon 5 - Maps,92,10,6,"","8,757,590","395,151,714"
Tiësto - Jackie Chan,37,"",11,"","21,601,280","394,343,157"
Bad Bunny - MONACO,21,3,1,(x1),"50,039,250","392,947,273"
Kygo - Firestone,85,8,4,"","8,534,894","392,362,160"
Lauv - i'm so tired...,43,"",18,"","15,889,051","391,482,559"
BLACKPINK - Shut Down,33,3,1,(x1),"39,186,127","389,607,075"
Grupo Frontera - EL AMOR DE SU VIDA,34,"",47,"","13,750,571","389,180,463"
Ariana Grande - Into You,50,"",14,"","15,071,769","387,315,052"
Post Malone - White Iverson,107,"",38,"","6,058,616","387,186,554"
SZA - Good Days,36,4,5,"","20,809,013","387,143,735"
NATTI NATASHA - Criminal,46,"",21,"","12,517,942","386,987,487"
Calvin Harris - My Way,40,4,8,"","19,655,559","386,403,463"
Linkin Park - In the End,47,"",22,"","13,819,298","386,010,555"
Creedence Clearwater Revival - Have You Ever Seen The Rain,41,"",85,"","11,471,637","385,035,174"
Lil Nas X - Panini,32,3,7,"","24,238,981","385,029,634"
Jason Derulo - Want to Want Me,73,14,2,(x1),"13,288,062","384,383,171"
Imagine Dragons - Natural,47,"",19,"","14,639,164","383,817,764"
"Ariana Grande - yes, and?",19,4,1,(x1),"53,885,212","383,456,045"
Kina - Get You The Moon,74,"",95,"","6,895,350","382,141,047"
XXXTENTACION - Revenge,57,"",63,"","9,877,260","381,864,578"
OMI - Cheerleader (Felix Jaehn Remix),46,30,2,(x3),"13,557,794","381,226,227"
BLACKPINK - Pink Venom,26,5,2,(x1),"41,286,215","379,761,166"
MEDUZA - Paradise,43,"",25,"","13,041,541","379,486,906"
Zara Larsson - Never Forget You,56,"",21,"","10,871,263","378,601,678"
Ariana Grande - God is a woman,33,5,2,(x1),"29,847,494","378,538,738"
Future - WAIT FOR U,38,1,10,"","17,840,856","378,241,571"
THE SCOTTS - THE SCOTTS,27,7,1,(x1),"48,430,814","377,902,597"
XXXTENTACION - Look At Me!,75,"",39,"","11,076,255","376,574,941"
Justin Bieber - Lonely,31,6,5,"","23,824,437","376,095,395"
Sech - Otro Trago,28,8,4,"","25,377,792","375,834,575"
Galantis - No Money,42,4,9,"","17,305,382","375,672,373"
zzoilo - Mon Amour - Remix,47,"",34,"","11,502,178","374,961,417"
Shawn Mendes - In My Blood,51,1,7,"","21,904,395","374,529,988"
Imagine Dragons - Radioactive,158,"",15,"","3,353,347","374,359,494"
Billie Eilish - ocean eyes,72,"",101,"","6,943,856","374,277,765"
Metro Boomin - Superhero (Heroes & Villains) [with Future & Chris Brown],30,"",15,"","23,234,837","373,006,602"
Cheat Codes - Sex,47,"",11,"","16,271,653","372,780,908"
Bruno Mars - Talking to the Moon,56,"",45,"","10,460,696","372,374,909"
BTS - Boy With Luv,47,3,3,(x1),"31,340,590","372,339,508"
Bing Crosby - White Christmas,40,"",26,"","22,166,039","371,487,284"
Nio Garcia - AM Remix,36,"",14,"","23,435,409","371,254,425"
Wisin - Escápate Conmigo,50,"",38,"","10,495,140","371,029,141"
Kanye West - Heartless,41,"",76,"","11,967,452","370,824,083"
Post Malone - Candy Paint,51,"",17,"","17,508,038","370,420,835"
Rauw Alejandro - LOKERA,35,"",38,"","12,985,743","370,275,554"
Metro Boomin - Trance,39,"",65,"","13,142,559","369,717,137"
Mike Perry - The Ocean,41,"",11,"","14,759,290","369,186,755"
Zion & Lennox - Otra vez,65,"",42,"","7,496,050","368,400,468"
Coldplay - A Sky Full of Stars,117,12,6,"","9,543,350","368,358,900"
Dennis Lloyd - Nevermind,36,"",18,"","15,423,526","367,966,603"
XXXTENTACION - Everybody Dies In Their Nightmares,66,"",24,"","14,237,794","367,778,120"
Lil Wayne - Sucker For Pain,49,2,10,"","18,557,325","365,530,773"
BLACKPINK - How You Like That,38,2,4,"","28,978,705","365,358,935"
KYLE - iSpy,48,"",21,"","14,064,647","365,023,274"
DJ Khaled - POPSTAR,40,1,7,"","23,212,151","362,500,076"
Lil Pump - Gucci Gang,32,7,6,"","23,269,004","360,034,188"
Eminem - River,28,9,2,(x1),"29,880,509","359,923,402"
Drake - Jumpman,72,"",15,"","8,120,994","358,790,474"
DRAM - Broccoli,57,"",27,"","10,613,142","358,518,138"
Fuerza Regida - Bebe Dame,29,"",20,"","19,269,821","358,112,601"
Travis Scott - Goosebumps - Remix,39,"",32,"","12,431,329","357,822,888"
Kendrick Lamar - DNA.,46,2,3,(x1),"30,933,703","357,502,939"
Avicii - SOS,28,7,4,"","28,587,934","357,373,179"
Justin Bieber - Hold On,32,4,5,"","27,815,726","357,205,310"
WALK THE MOON - Shut Up and Dance,89,"",12,"","9,699,810","356,376,300"
Camila Cabello - Never Be the Same,38,4,4,"","22,147,865","355,510,422"
Maggie Lindemann - Pretty Girl - Cheat Codes X CADE Remix,43,"",23,"","14,719,156","354,135,942"
Martin Jensen - Solo Dance,50,"",25,"","12,133,568","353,947,787"
Anuel AA - Secreto,31,"",11,"","20,003,882","353,903,896"
Dua Lipa - Physical,34,"",12,"","22,306,618","353,888,146"
A Boogie Wit da Hoodie - Swervin,46,"",25,"","14,029,976","353,278,785"
Bad Bunny - Vete,30,1,10,"","21,654,855","353,216,844"
Drake - Controlla,47,"",22,"","11,928,894","352,654,366"
Becky G - Sin Pijama,38,"",22,"","15,017,587","351,433,215"
Sech - Relación - Remix,32,"",15,"","17,457,791","351,196,031"
DaBaby - BOP,43,"",23,"","15,678,826","349,204,717"
Cardi B - Bodak Yellow,46,"",21,"","14,718,755","348,985,917"
Taylor Swift - Is It Over Now? (Taylor's Version) (From The Vault),22,3,1,(x1),"44,877,686","348,872,389"
Nat King Cole - The Christmas Song (Merry Christmas To You),33,"",24,"","25,023,002","348,007,913"
Jessie J - Bang Bang,95,12,4,"","7,863,797","347,170,148"
Nicki Minaj - Barbie World,22,5,6,"","32,400,662","346,503,881"
Flo Rida - My House,58,"",14,"","12,794,270","346,321,502"
Anitta - Envolver,28,6,2,(x1),"30,080,391","346,304,871"
Sabrina Carpenter - Feather,26,"",34,"","16,349,100","345,810,076"
ATB - Your Love (9PM),35,"",26,"","13,295,992","344,772,188"
Bad Bunny - La Corriente,31,"",17,"","24,143,589","344,412,193"
Lana Del Rey - Say Yes To Heaven,35,"",18,"","19,122,585","343,798,001"
Katy Perry - Dark Horse,115,19,1,(x5),"7,952,065","342,545,079"
Bad Bunny - Yo Perreo Sola,33,"",18,"","17,807,967","342,403,365"
Ellie Goulding - Close To Me,43,"",19,"","13,523,043","342,384,804"
Kygo - Stole the Show,68,11,4,"","11,026,528","339,965,022"
a-ha - Take on Me,37,"",83,"","11,472,072","339,810,008"
Jason Mraz - I'm Yours,108,"",124,"","5,127,210","339,681,006"
Young Thug - The London,35,2,6,"","22,075,360","339,551,970"
Macklemore & Ryan Lewis - Can't Hold Us,147,"",14,"","5,280,049","339,327,547"
"Olivia Rodrigo - jealousy, jealousy",38,"",17,"","22,369,988","338,795,551"
Kygo - Stay,47,3,8,"","11,818,636","337,988,679"
Pop Smoke - Mood Swings,37,"",12,"","18,095,558","337,551,604"
Reik - Me Niego,37,"",22,"","13,488,299","337,326,802"
Cardi B - Up,28,"",14,"","18,741,109","336,084,126"
Jack Harlow - WHATS POPPIN,35,"",26,"","14,048,511","335,799,810"
Kendrick Lamar - LOVE. FEAT. ZACARI.,54,"",14,"","18,211,340","335,689,099"
Ed Sheeran - Perfect Duet (Ed Sheeran & Beyoncé),44,3,3,(x1),"26,494,583","335,158,647"
Ed Sheeran - South of the Border,35,1,10,"","20,785,809","334,701,158"
Natasha Bedingfield - Unwritten,20,"",16,"","22,288,159","334,616,466"
Avicii - Lonely Together,39,"",19,"","13,456,689","334,425,361"
Taylor Swift - Fortnight,6,4,1,(x2),"102,878,399","334,382,076"
Burl Ives - A Holly Jolly Christmas - Single Version,32,"",23,"","25,299,396","334,245,503"
Avicii - Without You,45,"",20,"","17,362,815","333,726,650"
J Balvin - Rojo,37,"",14,"","20,014,087","333,344,488"
Macklemore - Glorious,36,"",14,"","17,664,071","333,166,774"
Kanye West - I Love It (& Lil Pump),26,6,1,(x3),"36,147,990","333,062,937"
Post Malone - One Right Now,34,1,9,"","23,006,418","332,886,093"
NewJeans - Ditto,24,"",11,"","22,350,849","332,840,904"
Fuerza Regida - SABOR FRESA,28,"",15,"","19,739,559","332,818,860"
BoyWithUke - Toxic,33,"",23,"","15,619,335","332,295,508"
