Artist and Title,Days,Pk,(x?),Total,Today
Cris Cab - Liar Liar,223,15,"","1,637,260",0
Calum Scott - Dancing on My Own,274,25,"","1,637,193",0
Ella Henderson - Ghost,227,17,"","1,632,428",89
Apache 207 - Roller,398,25,"","1,626,627","1,173"
André Hazes Jr. - Leef,161,101,"","1,611,863",0
Majestic & Boney M. - Rasputin,237,4,"","1,611,423",0
Lenny Kravitz - The Chamber,207,15,"","1,610,318",0
Freya Ridings - Castles,360,17,"","1,609,436",0
Kwabs - Walk,238,24,"","1,603,202",0
Idina Menzel - Let It Go,268,36,"","1,602,920",0
Robin Schulz - Speechless,236,11,"","1,602,587",0
Ed Sheeran - Don't,264,4,"","1,601,257",0
"David Guetta, Anne-Marie & Coi Leray - Baby Don't Hurt Me",174,2,(x7),"1,601,214",0
Route 94 - My Love,180,15,"","1,598,584",0
"gnash - i hate u, i love u",228,16,"","1,596,579",0
"Emeli Sandé - Read All About It, Pt. III",212,22,"","1,592,003",0
Ylvis - The Fox,159,13,"","1,589,705",202
Survivor - Eye of the Tiger,102,37,"","1,589,261","1,191"
"Bruno Mars, Anderson .Paak & Silk Sonic - Leave The Door Open",206,1,(x2),"1,583,969",0
Calvin Harris & Ellie Goulding - Miracle,209,2,(x2),"1,580,856",0
Sheppard - Geronimo,258,18,"","1,579,634",0
Ariana Grande - One Last Time,201,4,"","1,578,331",0
Shakira - Chantaje,247,12,"","1,569,385",0
Ariana Grande - Side To Side,181,13,"","1,569,073",0
Armin van Buuren - Blah Blah Blah,273,13,"","1,563,820",0
Avicii - Without You,197,5,"","1,560,950",0
David Guetta & Sia - Titanium,121,48,"","1,555,277",137
"ATB, Topic & A7S - Your Love",220,3,(x1),"1,554,458",0
Robin Schulz - In Your Eyes,241,10,"","1,552,314",0
Lewis Capaldi - Forget Me,258,4,"","1,548,118",0
Miley Cyrus - Malibu,164,2,(x1),"1,546,737",0
Vance Joy - Riptide,234,33,"","1,542,953",0
5 Seconds of Summer - Youngblood,271,11,"","1,539,031",0
Sigma - Nobody to Love,197,20,"","1,532,575",0
Birdy - Wings,185,23,"","1,532,382",70
Rihanna - Bitch Better Have My Money,152,2,(x8),"1,531,553",0
Marshmello - Silence,227,14,"","1,530,003",0
Meghan Trainor - Made You Look,207,4,"","1,529,382",0
James Blunt - Bonfire Heart,207,14,"","1,528,945",0
The Black Eyed Peas - I Gotta Feeling,57,47,"","1,526,728",0
Loud Luxury - Body,268,12,"","1,524,907",0
Mark Forster - Übermorgen,330,25,"","1,515,862",0
Maroon 5 - Don't Wanna Know,156,8,"","1,515,001",0
Jess Glynne - Hold My Hand,172,12,"","1,510,574",0
The Weeknd - Take My Breath,156,2,(x3),"1,498,290",0
Calvin Harris & Alesso - Under Control,170,14,"","1,498,087",0
Justin Bieber - Peaches,172,1,(x5),"1,494,703",0
Lost Frequencies & Zonderling - Crazy,258,19,"","1,493,565",0
Jonas Blue - Rise,196,7,"","1,488,589",0
Ofenbach & Quarterhead - Head Shoulders Knees & Toes,312,16,"","1,486,523",0
Pitbull - We Are One,135,1,(x6),"1,482,634",0
NЮ - Никто,673,46,"","1,482,266",654
Tove Lo - Habits,186,17,"","1,478,555",0
Rita Ora - Your Song,226,15,"","1,475,491",0
Ellie Goulding - Still Falling for You,165,11,"","1,467,986",0
Nea - Some Say,321,17,"","1,466,981",0
Martin Garrix & Bebe Rexha - In the Name of Love,178,8,"","1,462,638",0
Charlie Puth - One Call Away,196,18,"","1,460,570",489
Jaymes Young - Infinity,265,6,"","1,460,287",67
Maître Gims - Est-ce que tu m'aimes,317,37,"","1,453,998",0
Duncan Laurence - Arcade,321,1,(x2),"1,453,608",0
Harry Styles - Adore You,264,9,"","1,450,211",0
Kenya Grace - Strangers,211,1,(x1),"1,446,991",333
Andreas Bourani - Auf uns,192,58,"","1,446,914",0
will.i.am - #thatPOWER,140,8,"","1,442,141",0
Ava Max - Salt,268,14,"","1,441,366",0
Drake - In My Feelings,124,1,(x4),"1,440,152",0
Galantis - No Money,180,12,"","1,437,787",0
Alan Walker - Alone,169,11,"","1,434,217",0
"Lil Wayne, Wiz Khalifa & Imagine Dragons - Sucker For Pain",180,8,"","1,431,901",0
Alan Walker - Sing Me to Sleep,188,20,"","1,429,874",0
Inna & Sean Paul - UP,595,25,"","1,427,422",988
Swedish House Mafia & The Weeknd - Moth To A Flame,188,3,(x2),"1,426,423",0
The Black Eyed Peas & J Balvin - RITMO,140,6,"","1,425,139",0
Beyoncé - Hold Up,153,5,"","1,419,138",0
Robbie Williams - Love My Life,174,12,"","1,417,167",0
P!nk - Walk Me Home,193,3,(x2),"1,411,552",0
Avicii - SOS,155,2,(x2),"1,409,182",0
George Ezra - Green Green Grass,323,8,"","1,406,904",0
"David Guetta, Bebe Rexha & J Balvin - Say My Name",203,8,"","1,404,654",0
Rammstein - DEUTSCHLAND,185,2,(x4),"1,402,906",424
Coldplay - Fix You,96,25,"","1,397,468",0
Taylor Swift - Cruel Summer,343,1,(x2),"1,397,010","3,625"
Taylor Swift - Bad Blood,127,1,(x2),"1,395,793",0
Ricchi & Poveri - Sarà perché ti amo,389,10,"","1,392,812","3,282"
2 Chainz & Wiz Khalifa - We Own It,141,4,"","1,391,957",0
The Weeknd & Ariana Grande - Save Your Tears,160,1,(x5),"1,390,637",0
Billie Eilish - No Time To Die,173,1,(x4),"1,384,647",0
Mike Perry - The Ocean,208,18,"","1,383,050",0
Rae Sremmurd - Black Beatles,107,1,(x2),"1,382,165",0
Dua Lipa - Break My Heart,235,3,(x2),"1,382,015",0
P!nk - A Million Dreams,207,8,"","1,381,896",0
Halsey - Without Me,217,8,"","1,381,246",0
Tiësto - Lay Low,330,9,"","1,380,368",388
Imagine Dragons - Follow You,204,3,(x1),"1,373,025",0
Bakermat - One Day,189,25,"","1,368,655",83
Eagles - Hotel California,57,8,"","1,366,953",565
Doja Cat - Say So,231,3,(x1),"1,365,819",0
Charlie Puth - How Long,190,11,"","1,363,649",0
Olivia Rodrigo - drivers license,189,1,(x1),"1,357,987",0
DJ Khaled - I'm the One,130,2,(x2),"1,355,444",0
Major Lazer - Watch Out For This,194,20,"","1,355,188",0
Oliver Tree & Robin Schulz - Miss You,204,4,"","1,354,146",0
Pentatonix - Hallelujah,266,9,"","1,353,819",0
Lana Del Rey & Cedric Gervais - Summertime Sadness,174,14,"","1,352,285",0
Olivia Rodrigo - vampire,265,5,"","1,351,988",392
Martin Solveig & GTA - Intoxicated,234,22,"","1,347,774",0
One Direction - One Way or Another,140,17,"","1,346,922",68
Taylor Swift - Look What You Made Me Do,116,1,(x11),"1,344,943",0
KAROL G & Nicki Minaj - Tusa,259,15,"","1,342,733",0
Arctic Monkeys - Do I Wanna Know,131,5,"","1,340,634",217
Ed Sheeran - Eyes Closed,181,2,(x4),"1,329,677",0
Loren Allred - Never Enough,364,26,"","1,329,010",0
Disclosure - You & Me,155,27,"","1,325,838",652
Beyoncé - CUFF IT,208,4,"","1,323,044",0
Sigala - Easy Love,157,11,"","1,322,442",0
Maroon 5 - Maps,158,11,"","1,320,228",0
"cassö, RAYE & D-Block Europe - Prada",245,4,"","1,317,546",0
"David Guetta, Becky Hill & Ella Henderson - Crazy What Love Can Do",211,5,"","1,314,625",0
One Direction - Drag Me Down,115,1,(x7),"1,314,189",0
24kGoldn - Mood,203,6,"","1,308,890",0
Ed Sheeran & Elton John - Merry Christmas,126,1,(x1),"1,307,442",0
Rudimental - Waiting All Night,144,28,"","1,304,747",56
Willy William - Ego,238,27,"","1,302,602",0
Robin Schulz - Headlights,181,16,"","1,302,541",0
Olly Murs - Dear Darlin',230,30,"","1,301,924",136
Olivia Rodrigo - good 4 u,214,9,"","1,301,377",0
Galantis - Runaway,233,28,"","1,300,393",0
Sia - Snowman,193,2,(x3),"1,296,965",0
Doja Cat - Paint The Town Red,203,1,(x11),"1,295,553",106
Basta - Сансара,166,89,"","1,295,506",584
"Black Eyed Peas, Ozuna & J. Rey Soul - MAMACITA",190,7,"","1,293,936",0
LMFAO - Sexy and I Know It,14,66,"","1,292,640",0
Jamie Woon - Shoulda,--,122,"","1,290,556",0
ZAYN - PILLOWTALK,127,1,(x4),"1,290,491",0
Flo Rida - GDFR,200,15,"","1,288,707",0
X Ambassadors - Renegades,225,13,"","1,287,538",0
Taylor Swift - Style,171,18,"","1,286,813",227
twocolors - Lovefool,254,16,"","1,285,821",0
Sarah Connor - Vincent,338,26,"","1,284,502",0
Journey - Don't Stop Believin',69,38,"","1,280,430","3,073"
"G-Eazy x Bebe Rexha - Me, Myself & I",152,11,"","1,276,509",0
Jax Jones & MNEK - Where Did You Go,214,5,"","1,275,998",123
Riton & Oliver Heldens - Turn Me On,200,10,"","1,275,374",0
Maroon 5 - One More Night,24,55,"","1,271,171",0
Petit Biscuit - Sunset Lover,249,34,"","1,267,043",0
Tom Grennan - Little Bit of Love,254,16,"","1,260,401",0
Trois Cafés Gourmands - À Nos Souvenirs,416,43,"","1,257,561",0
Баста - Сансара,184,90,"","1,254,700",0
Katy Perry - Swish Swish,187,5,"","1,251,254",0
Starley - Call on Me,184,11,"","1,250,559",0
Dua Lipa - Levitating,337,3,(x3),"1,248,818",0
Martin Garrix & Dua Lipa - Scared to Be Lonely,140,4,"","1,248,229",0
Kygo - Stargazing,200,17,"","1,242,826",0
Vitaa & Slimane - Avant toi,294,23,"","1,239,595",0
P!nk - Beautiful Trauma,182,13,"","1,238,269",0
Dua Lipa - Love Again,259,11,"","1,235,730",0
Lady Gaga - Stupid Love,146,1,(x4),"1,235,336",0
The Script - Superheroes,173,18,"","1,230,652",0
Lenny Kravitz - Low,210,11,"","1,230,630",0
Dua Lipa - IDGAF,192,10,"","1,230,450",0
"Ariana Grande - thank u, next",128,1,(x1),"1,227,007",0
Meghan Trainor - Lips Are Movin,179,12,"","1,220,460",0
Charli XCX - Boom Clap,161,18,"","1,219,772",0
Kygo & Tina Turner - What's Love Got to Do with It,149,1,(x4),"1,219,574",0
Angèle - Balance ton quoi,348,31,"","1,219,516",0
The Prince Karma - Later Bitches,356,30,"","1,217,612",0
Kungs - Never Going Home,205,10,"","1,217,271",0
Dermot Kennedy - Power Over Me,314,24,"","1,215,420",0
Queen - We Will Rock You,216,22,"","1,214,933",0
Ava Max - Torn,218,11,"","1,212,947",0
Taylor Swift - I Knew You Were Trouble.,111,14,"","1,210,787",0
Lorde - Team,163,23,"","1,209,011",0
James Newton Howard - The Hanging Tree,149,2,(x11),"1,208,319",175
Lizzo - About Damn Time,203,6,"","1,206,807",0
Clara Luciani - La grenade,352,33,"","1,205,571",0
Selena Gomez - Good For You,140,1,(x2),"1,205,398",0
Jason Derülo - Trumpets,212,25,"","1,198,565",0
ROSALÍA - DESPECHÁ,294,12,"","1,197,802",0
Danny Vera - Roller Coaster,189,36,"","1,191,342",0
Zara Larsson - Uncover,166,48,"","1,189,725",42
Iñigo Quintero - Si No Estás,211,2,(x3),"1,182,903",129
Billie Eilish - What Was I Made For,247,4,"","1,182,295","2,031"
JAY Z - Holy Grail,136,14,"","1,181,953",0
Jain - Come,211,45,"","1,179,622",0
The Chainsmokers - Paris,128,7,"","1,179,456",0
Volbeat - For Evigt,12,69,"","1,177,195",0
Sia - Never Give Up,204,26,"","1,177,175",0
El Profesor - Bella ciao,269,32,"","1,175,456",0
London Grammar - Strong,168,25,"","1,175,339",0
Angèle - Tout oublier,330,33,"","1,171,981",0
Lil Nas X - STAR WALKIN',220,13,"","1,171,721",0
Kings of Leon - Sex On Fire,7,54,"","1,171,681",101
Carly Rae Jepsen - I Really Like You,168,11,"","1,168,075",0
"Bizarrap & Quevedo - Quevedo: Bzrp Music Sessions, Vol. 52",350,23,"","1,163,227",118
LA Vision & Gigi D'Agostino - Hollywood,239,21,"","1,162,862",0
Deorro - Bailar,179,20,"","1,161,922",0
Drake - Too Good,181,12,"","1,160,110",0
Alok & Bruno Martini - Hear Me Now,214,28,"","1,159,361",0
CNCO & Little Mix - Reggaetón Lento,187,5,"","1,158,222",0
Imanbek & BYOR - Belly Dancer,256,9,"","1,154,742",0
Juliette Armanet - Le Dernier Jour du Disco,419,35,"","1,153,703",0
DaBaby - ROCKSTAR,181,7,"","1,150,671",0
Pitbull - Give Me Everything,41,36,"","1,149,691","1,343"
"Zedd, Maren Morris & Grey - The Middle",205,16,"","1,147,559",0
Shouse & David Guetta - Love Tonight,158,4,"","1,145,769",0
Deorro & Chris Brown - Five More Hours,173,16,"","1,144,400",0
José Feliciano - Feliz Navidad,202,5,"","1,143,116",0
Marlon Roudette - When the Beat Drops Out,206,32,"","1,140,390",0
Shakira - Dare,166,20,"","1,139,099",0
Tove Lo - Stay High,180,26,"","1,137,590",0
Grand Corps Malade & Camille Lellouche - Mais je t'aime,325,30,"","1,137,274",0
Imagine Dragons - Next To Me,222,20,"","1,137,181",0
P!nk - Never Gonna Not Dance Again,190,3,(x2),"1,136,640",0
P!NK - Just Like Fire,142,9,"","1,136,605",0
Kygo & Imagine Dragons - Born to Be Yours,160,3,(x2),"1,133,972",0
Billie Eilish - bury a friend,185,6,"","1,132,239",0
Alec Benjamin - Let Me Down Slowly,235,19,"","1,128,904",0
Mark Forster - Au revoir,202,58,"","1,128,389",201
Alicia Keys - Underdog,224,8,"","1,127,892",0
Michael Patrick Kelly - Beautiful Madness,284,23,"","1,127,130",0
Macklemore & Ryan Lewis - Same Love,164,18,"","1,126,255",0
Echosmith - Cool Kids,173,16,"","1,124,834",0
Queen - The Show Must Go On,150,20,"","1,124,376",196
Stromae - Alors on danse,13,94,"","1,119,040",97
David Kushner - Daylight,236,9,"","1,118,207",102
Meduza - Paradise,183,7,"","1,117,147",0
La petite culotte - La goffa Lolita,460,28,"","1,115,851","1,643"
Axwell Λ Ingrosso - Sun Is Shining,152,15,"","1,115,600",0
Ellie Goulding - On My Mind,119,7,"","1,114,787",0
The xx - Intro,13,64,"","1,114,314","1,284"
Sam Smith - Money On My Mind,133,18,"","1,112,239",0
Post Malone & Swae Lee - Sunflower,252,19,"","1,111,891",0
Ariana Grande - Into You,147,10,"","1,108,975",0
Creeds - Push Up,289,12,"","1,106,957",321
The Chainsmokers - #Selfie,127,8,"","1,103,762",0
Martin Garrix - We Are the People,132,1,(x6),"1,103,414",0
Kim Cesarion - Undressed,133,72,"","1,103,314",167
ZERB & Sofiya Nzau - Mwaki,188,6,"","1,103,205","4,599"
G-Eazy & Halsey - Him & I,159,11,"","1,102,886",53
Calvin Harris - Slide,143,10,"","1,102,041",0
Sting - Shape of My Heart,13,62,"","1,100,066",94
Elle King - Ex's & Oh's,161,16,"","1,097,686",0
Family of the Year - Hero,112,58,"","1,096,287",0
Lewis Capaldi - Hold Me While You Wait,308,16,"","1,091,635",0
Ellie Goulding - How Long Will I Love You,160,42,"","1,090,985",0
Nina Chuba - Wildberry Lillet,371,32,"","1,090,538",402
twenty one pilots - Ride,164,21,"","1,089,066",0
Christine and the Queens - Christine,198,46,"","1,088,374",0
"Flo Rida - I Don't Like It, I Love It",142,17,"","1,083,723",0
Nirvana - Smells Like Teen Spirit,38,18,"","1,076,163",106
Imagine Dragons - Wrecked,232,14,"","1,075,691",249
Eminem - Berzerk,117,5,"","1,075,114",0
Shawn Mendes - Mercy,160,17,"","1,074,206",0
Frans - If I Were Sorry,146,5,"","1,073,394",93
The Cranberries - Zombie,131,1,(x1),"1,072,882",599
Olly Murs - Up,205,27,"","1,072,761",0
CKay - Love Nwantiti,154,5,"","1,071,407",0
James Bay - Let It Go,181,42,"","1,067,958",0
Sam Smith - Diamonds,179,4,"","1,067,747",0
Meghan Trainor - NO,125,14,"","1,066,101",0
Mahmut Orhan - Feel,174,61,"","1,062,832",0
Taylor Swift - Wildest Dreams,155,3,(x1),"1,058,171",0
Lizzo - 2 Be Loved,319,13,"","1,057,094",0
Demi Lovato - Let It Go,144,38,"","1,054,745",0
Kungs - Don't You Know,211,24,"","1,053,930",0
Britney Spears - Work Bitch,100,3,(x3),"1,053,876",0
Powfu - Death Bed,165,6,"","1,053,059",0
First Aid Kit - My Silver Lining,116,44,"","1,052,780",0
Beyoncé - BREAK MY SOUL,135,1,(x3),"1,050,739",288
Avicii - Levels,41,4,"","1,050,351",352
Billie Eilish - when the party's over,280,18,"","1,049,092",0
NEIKED - Sexual,178,24,"","1,048,232",0
Selena Gomez - Come & Get It,162,19,"","1,044,550",0
Zara Larsson & MNEK - Never Forget You,214,26,"","1,041,156",0
Stromae - L’enfer,166,6,"","1,038,374",0
Kygo & Miguel - Remind Me to Forget,166,8,"","1,037,164",0
The Common Linnets - Calm After the Storm,133,3,(x1),"1,036,528",0
Bastille - Of the Night,155,22,"","1,034,542",0
One Direction - Steal My Girl,110,1,(x2),"1,034,464",0
SANTA - Popcorn Salé,308,19,"","1,030,169","3,456"
Alesso - Heroes,185,18,"","1,028,738",0
Carlos Vives & Shakira - La Bicicleta,156,40,"","1,028,417",0
Johannes Oerding - An guten Tagen,299,31,"","1,027,880",316
Joel Corry & Tom Grennan - Lionheart,202,14,"","1,025,878",0
Irina Allegrova - С днем рождения,244,99,"","1,024,941",642
Loboda - Твои глаза,16,97,"","1,023,990",0
Purple Disco Machine - Dopamine,217,13,"","1,023,785",0
Artik & Asti - Гармония,376,55,"","1,023,385",251
The Pogues - Fairytale of New York,236,4,"","1,022,008",0
Rachel Platten - Fight Song,132,25,"","1,018,519",0
"Hugh Jackman, Keala Settle, Zac Efron, Zendaya & The Greatest Showman Ensemble - The Greatest Show",312,42,"","1,016,788",0
Triggerfinger - I Follow Rivers,2,116,"","1,016,510",0
Manuel Carrasco - Qué Bonito Es Querer,--,206,"","1,015,394",798
Cecilia Krull - My Life Is Going On,299,29,"","1,010,265",0
"Dimitri Vegas & Like Mike, Tiësto & Dido - Thank You",187,4,"","1,008,068","1,799"
"Tiësto, Jonas Blue & Rita Ora - Ritual",187,14,"","1,007,833",0
Kygo & Ava Max - Whatever,137,1,(x4),"1,007,315","1,098"
Baby K - Roma - Bangkok,184,53,"","1,006,574",0
Yall - Hundred Miles,165,22,"","1,005,008",0
Tinie Tempah - Girls Like,148,21,"","1,001,961",0
Queen - We Are the Champions,147,26,"","1,000,526",0
Kungs - Clap Your Hands,209,11,"","998,958",0
Daddy Yankee - Dura,234,25,"","996,856",0
Beyoncé - Formation,122,2,(x1),"995,930",0
Katy Perry - Unconditionally,137,18,"","995,774",0
Ricky Martin - Vente Pa' Ca,139,54,"","994,034",0
Aloe Blacc - The Man,125,12,"","990,038",0
Niall Horan - Slow Hands,169,1,(x1),"988,983",0
Bruno Mars - Finesse,130,6,"","988,178",0
"DJ Snake, J Balvin & Tyga - Loco Contigo",122,8,"","987,650",0
Marco Mengoni - Due Vite,286,5,"","985,410",0
Måns Zelmerlöw - Heroes,99,1,(x3),"980,692",0
Anne-Marie - Ciao Adios,164,30,"","977,702",0
Birdy - People Help the People,67,43,"","976,627",187
Dua Lipa - Training Season,110,1,(x1),"976,418","4,153"
Dean Lewis - How Do I Say Goodbye,255,20,"","975,687",0
JONY - Комета,262,53,"","975,547",0
Zedd & Alessia Cara - Stay,137,21,"","974,890",0
Sam Smith - How Do You Sleep,154,5,"","974,832",0
Maluma - Felices los 4,222,32,"","973,481",0
Tiësto & Dzeko - Jackie Chan,157,11,"","971,972",0
Zoe Wees - Girls Like Us,234,15,"","971,559",0
Ed Sheeran - Happier,177,18,"","968,111",0
Radiohead - Creep,76,42,"","965,568","1,659"
BLØF - Zoutelande,268,74,"","965,545",0
Ирина Аллегрова - С днем рождения,230,107,"","964,151",0
Lost Frequencies - Melody,162,15,"","963,215",0
Glasperlenspiel - Geiles Leben,210,54,"","962,708",0
Tiësto & Tate McRae - 10:35,203,9,"","961,550",0
Jonas Brothers - What a Man Gotta Do,161,6,"","961,510",0
Gala - Freed from Desire,248,25,"","958,773",458
Ava Max - Who's Laughing Now,192,12,"","956,331",0
David Guetta - What I Did for Love,141,19,"","955,910",0
Slimane - Des milliers de je t'aime,323,32,"","954,768",480
Maître Gims - J'me tire,185,54,"","953,815",0
"twocolors, Safri Duo & Chris de Sarandy - Cynical",251,11,"","950,720",158
Claudia de Breij - Mag ik dan bij jou,--,108,"","948,640",0
Freya Ridings - Lost Without You,294,41,"","948,418",0
Maître Gims & Maluma - Hola Señorita,183,27,"","947,161",0
Drake - Passionfruit,106,10,"","946,349",0
Sigala - Sweet Lovin',140,17,"","946,196",0
Louane - Avenir,192,54,"","945,840",0
Lucenzo - Danza Kuduro,5,94,"","945,685",129
Robin Schulz & Wes - Alane,131,11,"","944,583",0
Lil Nas X - MONTERO,157,1,(x3),"944,282",0
Antonia - Marabou,--,173,"","943,350",199
Lukas Graham - Love Someone,228,18,"","942,866",0
Måneskin - ZITTI E BUONI,198,2,(x7),"942,756",0
One Direction - Best Song Ever,109,4,"","940,877",65
Maluma - Hawái,433,36,"","939,555",0
Low Deep T - Casablanca,--,149,"","938,302",143
Avicii - The Days,128,7,"","938,221",0
Selena Gomez - Lose You to Love Me,145,2,(x7),"936,171",0
Annalisa - Bellissima,345,35,"","934,287",301
Mentissa - Et Bam,312,22,"","934,231",0
Future - Mask Off,143,27,"","934,044",0
Marshmello & Jonas Brothers - Leave Before You Love Me,220,18,"","932,454",0
Shakin' Stevens - Merry Christmas Everyone,200,17,"","931,440",0
Billie Eilish - Therefore I Am,125,1,(x7),"931,421",0
Ed Sheeran - South of the Border,190,9,"","931,012",0
The Killers - Mr. Brightside,31,45,"","929,544",102
Camila Cabello - Never Be the Same,207,21,"","926,934",0
Marco Schuitmaker - Engelbewaarder,364,52,"","926,678","1,426"
Vitaa & Slimane - Ça va ça vient,292,31,"","926,358",0
Avicii - Heaven,150,5,"","926,057",0
Meduza & James Carter - Bad Memories,243,13,"","925,018",0
Sido - Astronaut,175,52,"","924,364",0
Mark Forster - Chöre,126,41,"","920,025",0
CamelPhat & Elderbrook - Cola,209,25,"","919,506",352
Queen - I Want to Break Free,153,21,"","918,810",0
"Bizarrap & Shakira - Shakira: Bzrp Music Sessions, Vol. 53",158,2,(x10),"916,007",0
Calum Scott - You Are the Reason,158,25,"","915,986",0
Chris Isaak - Wicked Game,308,20,"","913,941",0
"Gabry Ponte, LUM!X & Prezioso - Thunder",294,25,"","913,728",99
Bakermat - Vandaag,219,45,"","913,709",0
Zara Larsson - Ain't My Fault,134,17,"","912,003",0
Sia - Gimme Love,210,10,"","911,885","1,036"
Iggy Azalea - Fancy,178,32,"","909,987",0
Foster the People - Pumped Up Kicks,1,94,"","908,370",0
Katy Perry - Bon Appétit,122,8,"","908,066",0
Vicetone & Tony Igy - Astronomia,165,5,"","906,060",0
Clara Luciani - Respire encore,274,30,"","905,572",0
Aya Nakamura - Pookie,285,30,"","905,107",0
The Strumbellas - Spirits,193,39,"","904,661",0
Imagine Dragons - Bones,231,3,(x2),"903,797",0
DJ Robin & Schürze - Layla,209,13,"","902,928",0
Jason Derülo - Tip Toe,173,23,"","899,857",0
Ariana Grande & Justin Bieber - Stuck with U,127,1,(x5),"899,134",0
Silento - Watch Me,143,24,"","899,101",0
Of Monsters and Men - Little Talks,89,54,"","898,879",0
Depeche Mode - Ghosts Again,136,2,(x6),"898,868",0
Monaldin - Femme Like U,339,45,"","898,807",79
"benny blanco, Halsey & Khalid - Eastside",173,16,"","898,164",0
Mark Forster - 194 Länder,239,27,"","893,638",0
Beyoncé - Halo,16,67,"","893,582",362
Robin Schulz & J.U.D.G.E. - Show Me Love,162,24,"","892,741",0
LMFAO - Party Rock Anthem,4,111,"","892,251",0
Conkarah - Banana,140,13,"","890,073",0
Sido - Tausend Tattoos,203,22,"","889,903",0
Selena Gomez - Back to You,144,1,(x1),"889,058",0
