Artist and Title,Days,Pk,(x?),Total,Today
Alonzo - TOUT VA BIEN,244,24,"","1,123,178",105
Big Shaq - Man's Not Hot,176,14,"","1,120,015",0
Tyga - Ayy Macarena,155,13,"","1,115,535",0
Central Cee - LET GO,131,3,(x6),"1,114,399",0
"Nio García, Casper Mágico & Bad Bunny - Te Boté",235,40,"","1,113,221",0
Meduza & James Carter - Bad Memories,301,25,"","1,111,922",0
ANNA ASTI - Повело,304,70,"","1,109,366",802
Lewis Capaldi - Forget Me,276,16,"","1,108,602",0
Aya Nakamura - Copines,217,40,"","1,106,920",0
Taylor Swift - You Need To Calm Down,194,6,"","1,105,600","1,091"
P!nk - TRUSTFALL,210,14,"","1,105,062",0
HVME - Goosebumps,223,16,"","1,100,106",0
DJ Khaled - GREECE,151,9,"","1,099,066",0
Clean Bandit - Rockabye,255,16,"","1,098,642",0
Danny Ocean - Me Rehúso,292,45,"","1,098,352",0
Rihanna - Lift Me Up,177,1,(x4),"1,097,843",0
Lewis Capaldi - Bruises,254,36,"","1,097,666",0
Lizzo - Good As Hell,201,13,"","1,093,237",0
HammAli & Navai - Девочка-война,260,76,"","1,092,787",274
Justin Bieber - Mistletoe,196,13,"","1,090,049",0
Скриптонит - Москва любит...,120,97,"","1,089,393",0
The Kolors - ITALODISCO,308,24,"","1,089,104",812
Ariana Grande - we can't be friends,89,2,(x19),"1,088,911","6,413"
Ariana Grande & Justin Bieber - Stuck with U,130,4,"","1,088,075",0
"Bizarrap & Shakira - Shakira: Bzrp Music Sessions, Vol. 53",166,4,"","1,087,328",0
Coldplay - Yellow,128,26,"","1,085,814",300
Travis Scott - Butterfly Effect,200,32,"","1,084,449",130
Dominic Fike - 3 Nights,229,33,"","1,083,049",0
INSTASAMKA - ЗА ДЕНЬГИ ДА,333,53,"","1,082,962",455
Zivert - Credo,218,63,"","1,082,815",469
Jax Jones - Instruction,145,18,"","1,077,432",0
Apache 207 - 200 km/h,193,35,"","1,073,839",316
МОТ - Август - это ты,201,68,"","1,071,016",458
6ix9ine - GOOBA,116,2,(x5),"1,070,027",0
Doja Cat - Need To Know,135,10,"","1,069,171",0
Rihanna - Umbrella,195,12,"","1,067,930","1,037"
Sean Paul & David Guetta - Mad Love,176,16,"","1,067,394",0
Capital Bra & Samra - Tilidin,231,28,"","1,066,023",0
Drake - Laugh Now Cry Later,126,2,(x2),"1,061,750",0
Niska - Réseaux,249,38,"","1,060,260",0
LF SYSTEM - Afraid To Feel,233,23,"","1,058,967",127
Markul & Тося Чайкина - Стрелы,362,62,"","1,058,945",281
Logic - 1-800-273-8255,150,22,"","1,056,947",0
Justin Wellington - Iko Iko,167,15,"","1,055,004",0
MACAN - ASPHALT 8,431,48,"","1,052,607","1,570"
Harry Styles - Falling,231,27,"","1,052,517",0
MACAN - Кино,60,102,"","1,050,173",532
Shawn Mendes & Justin Bieber - Monster,119,2,(x7),"1,048,238",0
Major Lazer - Know No Better,127,16,"","1,045,250",0
Travis Scott - MY EYES,228,5,"","1,043,809",763
Billie Eilish - ocean eyes,146,59,"","1,043,622",408
Fireboy DML & Ed Sheeran - Peru,261,29,"","1,042,434",0
Bazzi - Mine,144,18,"","1,039,628",0
Tinlicker & Helsloot - Because You Move Me,325,40,"","1,036,270",0
Coez - La musica non c'è,225,94,"","1,035,883",114
Chris Brown - Angel Numbers / Ten Toes,156,11,"","1,034,610",126
SDM - Mr. Ocho,352,44,"","1,033,528",0
Coldplay - Higher Power,167,6,"","1,032,048",0
Regard & Raye - Secrets,164,17,"","1,030,843",0
Alice Merton - No Roots,319,51,"","1,029,814",0
Peter Fox - Zukunft Pink,314,38,"","1,028,771",172
Lady Gaga - Stupid Love,131,4,"","1,028,343",0
Ofenbach & Nick Waterhouse - Katchi,213,25,"","1,028,222",0
Lartiste - Mafiosa,223,45,"","1,027,473",0
floyymenor & Cris Mj - Gata Only,85,1,(x5),"1,022,404","18,312"
Ed Sheeran - Thinking Out Loud,229,70,"","1,019,829",57
Coldplay X BTS - My Universe,156,8,"","1,018,889",0
Clean Bandit & Mabel - Tick Tock,189,17,"","1,016,241",0
"The Weeknd, Kendrick Lamar - Pray For Me",112,4,"","1,011,360",0
T-Fest & Скриптонит - Ламбада,145,112,"","1,011,067",160
Charlie Puth - How Long,166,18,"","1,010,541",0
Элджей & Feduk - Розовое вино,279,95,"","1,005,708",164
Justin Bieber - Anyone,115,3,(x3),"1,003,583",0
Billie Eilish - you should see me in a crown,127,12,"","999,699",0
Halsey - You should be sad,161,19,"","996,205",0
Big Baby Tape & kizaru - 99 Problems,294,56,"","993,884",0
Ed Sheeran - Celestial,173,8,"","986,170",0
Vegedream - Ramenez la coupe à la maison,222,17,"","986,120",0
Central Cee - Doja,107,3,(x3),"983,688",0
Purple Disco Machine & Sophie and the Giants - In The Dark,257,26,"","983,298",0
ANNA ASTI - Ночью на кухне,284,62,"","983,088",561
OBOY - TDB,306,39,"","982,972",0
DJ Khaled - No Brainer,96,3,(x1),"982,486",0
The Black Eyed Peas & J Balvin - RITMO,129,17,"","980,521",0
Dean Lewis - How Do I Say Goodbye,210,17,"","980,208",0
Тима Белорусских - Незабудка,265,73,"","975,549",0
Скриптонит - Это любовь,4,187,"","974,962",0
Ariana Grande - 34+35,128,3,(x4),"974,838",0
Soolking - Suavemente,237,34,"","973,684",0
Capital Bra - Neymar,201,44,"","972,569",0
HammAli & Navai - Пустите меня на танцпол,260,100,"","970,471",167
Måneskin - THE LONELIEST,229,13,"","968,911",0
Tiakola - Gasolina,229,31,"","967,174",0
Adele - Set Fire to the Rain,264,39,"","965,023",423
Jakone & SCIRENA - По весне,418,65,"","964,904","1,299"
ANNA ASTI - Царица,327,53,"","964,065","2,426"
Ozuna - Baila Baila Baila,225,29,"","959,732",0
Martin Garrix & David Guetta - So Far Away,161,22,"","958,781",0
Eminem - Lose Yourself,46,22,"","958,433","2,302"
Alec Benjamin - Let Me Down Slowly,244,52,"","957,715",0
"Capital Bra, Samra & Lea - 110",189,25,"","953,752",0
Pinguini Tattici Nucleari - Pastello Bianco,122,101,"","953,430",239
BLANCO & Sfera Ebbasta - MI FAI IMPAZZIRE,224,83,"","949,169",0
Djo - End of Beginning,106,6,"","948,181","4,012"
Zoe Wees - Girls Like Us,193,33,"","943,451",0
Скриптонит - Танцуй сама,220,118,"","941,461",0
XOLIDAYBOY - Моя хулиганка,254,62,"","941,391","1,065"
Purple Disco Machine & Kungs - Substitution,208,21,"","941,001",0
Скриптонит & Райда - Baby mama,252,109,"","940,997",211
Ninho - Dis-moi que tu m'aimes,223,89,"","936,074","1,158"
Gazo - RAPPEL,227,29,"","931,569",0
Jaymes Young - Infinity,222,22,"","930,840",0
Khalid & Normani - Love Lies,184,30,"","929,718",0
Lil Tecca - Ransom,125,14,"","926,857",0
Elton John & Britney Spears - Hold Me Closer,119,2,(x2),"926,492",0
The Neighbourhood - Sweater Weather,131,44,"","925,761",19
Lil Dicky - Freaky Friday,140,20,"","925,614",0
Sam Smith - Diamonds,152,12,"","925,387",0
Billie Eilish - all the good girls go to hell,143,3,(x5),"923,622",0
NILETTO - Любимка,260,69,"","922,473",0
Joel Corry & Jax Jones - OUT OUT,174,18,"","922,310",0
Alesso & Zara Larsson - Words,186,23,"","920,126",0
Aya Nakamura - Jolie nana,224,29,"","919,852",0
Oasis - Wonderwall,--,203,"","918,750",490
Doja Cat - Streets,121,7,"","918,749",0
Olivia Rodrigo - traitor,163,13,"","918,559",120
"Jax Jones, Martin Solveig & Madison Beer - All Day and Night",153,19,"","917,255",0
Lewis Capaldi - Hold Me While You Wait,237,49,"","917,153",0
Ramz - Barking,205,45,"","913,409",0
Booba - Mona Lisa,236,33,"","912,831",0
Daddy Yankee - Dura,218,33,"","911,676",0
Apache 207 - Breaking your heart,293,33,"","910,209","1,391"
"THE SCOTTS, Travis Scott & Kid Cudi - THE SCOTTS",91,3,(x4),"908,610",0
Cardi B - Up,119,7,"","908,587",0
Måneskin - SUPERMODEL,163,11,"","907,045",0
HammAli & Navai - Ноты,225,87,"","906,056",117
Lost Frequencies & Zonderling - Crazy,246,35,"","897,901",0
ANNA ASTI & Филипп Киркоров - Хобби,264,92,"","896,730",221
Chris Brown & Young Thug - Go Crazy,202,30,"","896,215",0
Jul - J'ai tout su,171,36,"","895,887",527
Michael Bublé - Santa Claus Is Coming To Town,199,12,"","893,609",0
Paul McCartney - Wonderful Christmastime,161,9,"","891,709",0
Ed Sheeran & Elton John - Merry Christmas,110,9,"","890,492",0
"J Balvin, Dua Lipa, Bad Bunny & Tainy - UN DIA",181,21,"","890,257",0
Kygo & Imagine Dragons - Born to Be Yours,143,14,"","889,827",0
Drake - Signs,118,14,"","889,797",0
Егор Крид - Потрачу,151,107,"","889,400",0
Nicki Minaj & Ice Spice - Barbie World,101,2,(x2),"887,513",0
GAULOIS - Jolie,279,38,"","884,542",0
The Pogues - Fairytale of New York,235,32,"","882,362",0
Kygo & Miguel - Remind Me to Forget,172,24,"","882,318",0
Kravz & Гио ПиКа - Где прошла ты,354,51,"","881,844",0
Rammstein - DEUTSCHLAND,153,13,"","878,571",0
Travis Scott & HVME - Goosebumps,179,21,"","877,618",0
Surfaces - Sunday Best,150,23,"","877,583",0
Oxlade - KU LO SA - A COLORS SHOW,141,8,"","876,318",0
SDM - Passat,127,66,"","873,281",185
Ava Max - My Head & My Heart,170,17,"","872,608",0
Eminem - Lucky You,90,2,(x8),"872,303",0
Bad Bunny - WHERE SHE GOES,202,8,"","871,541",72
Coldplay - A Sky Full of Stars,125,23,"","870,620",114
Martin Garrix - Ocean,139,12,"","870,119",0
Robin Schulz & Dennis Lloyd - Young Right Now,272,42,"","869,326",0
Coolio - Gangsta's Paradise,60,4,"","866,827",0
Kungs - Never Going Home,158,23,"","866,136",0
Miyagi & Эндшпиль - Fire Man,11,108,"","865,254",424
James Arthur - Naked,133,19,"","864,598",0
Rag'n'Bone Man - Human,217,43,"","862,124",0
Miksu / Macloud & T-Low - Sehnsucht,210,32,"","862,004",0
The Weeknd - I Feel It Coming,161,44,"","860,670",0
Sia & David Guetta - Floating Through Space,212,36,"","860,000",0
Billie Eilish - wish you were gay,103,6,"","859,717",0
Camila Cabello - My Oh My,147,19,"","856,363",0
Ofenbach - Overdrive,187,22,"","856,216","2,263"
Miyagi & Andy Panda - Kosandra,106,78,"","855,871",0
"SIRA, Bausa & badchieff - 9 bis 9",273,47,"","855,534","1,309"
David Guetta & Sia - Titanium,80,112,"","853,959",208
Ava Max - So Am I,165,18,"","853,925",0
Camila Cabello - Never Be the Same,152,13,"","853,614",0
VIZE & Tom Gregory - Never Let Me Down,225,43,"","852,763",0
PLK - Pilote,154,47,"","852,156",489
Drake - Massive,99,3,(x2),"848,554",0
Lazza - CENERE,256,44,"","847,589",586
Luciano & RAF Camora - All Night,242,25,"","846,019",638
Apache 207 - Bläulich,194,31,"","841,791",221
Skryptonite - Положение,227,124,"","840,708","1,002"
Khalid - Talk,177,25,"","840,304",0
Jah Khalib - Медина,205,71,"","840,222",0
Taylor Swift - willow,100,1,(x2),"838,906",0
Tom Grennan - Little Bit of Love,260,48,"","838,367",0
AYLIVA - Sie weiß,210,28,"","837,514",0
George Ezra - Paradise,186,52,"","834,570",0
Gazo - HAINE&SEX,176,37,"","834,527",150
Jason Derulo & David Guetta - Goodbye,124,16,"","833,846",0
Drake & 21 Savage - Rich Flex,115,1,(x4),"830,998",0
The Ronettes - Sleigh Ride,150,11,"","830,393",0
"Hugh Jackman, Keala Settle, Zac Efron, Zendaya & The Greatest Showman Ensemble - The Greatest Show",149,52,"","828,224",0
YG Marley - Praise Jah In the Moonlight,109,6,"","826,636",984
Баста & Zivert - неболей,182,115,"","826,249",0
NЮ - Никто,216,81,"","825,950",193
Zoe Wees - Control,252,37,"","825,450",0
Fred De Palma - Una volta ancora,200,86,"","824,966",0
Robin Schulz - Speechless,202,37,"","824,439",0
Imagine Dragons - Follow You,198,26,"","824,416",0
Maes - Dybala,219,42,"","823,159",99
Hozier - Too Sweet,74,7,"","822,978","13,264"
Dadju - Bob Marley,250,59,"","822,196",150
"Tiësto, Jonas Blue & Rita Ora - Ritual",158,22,"","821,892",0
Jorja Smith - Be Honest,185,28,"","819,774",0
Dadju - Reine,198,51,"","818,806",0
Shawn Mendes - Wonder,126,14,"","817,405",0
Pashanim - Airwaves,118,37,"","816,211",565
Young Thug - The London,131,9,"","816,189",0
Dermot Kennedy - Outnumbered,175,39,"","810,514",0
Sigala & Paloma Faith - Lullaby,161,30,"","809,487",0
ZEG P - FADE UP,188,31,"","808,813",0
blackbear - hot girl bummer,146,15,"","808,785",0
Niska - Médicament,213,45,"","807,238",0
Journey - Don't Stop Believin',70,88,"","806,254","1,064"
Khalid - Better,155,26,"","806,045",0
Леша Свик - Малиновый свет,237,108,"","805,631",0
OneRepublic - Counting Stars,126,84,"","804,564",588
Bonez MC - Angeklagt,137,33,"","803,678",304
Мальбэк - Гипнозы,229,86,"","802,819",0
T-Fest - Улети,226,73,"","801,236",0
The Weeknd - Heartless,125,4,"","801,112",0
Ali Gatie - It's You,148,22,"","800,307",0
Ninho - Putana,137,56,"","799,854",0
Justin Bieber - Hold On,90,2,(x4),"799,384",0
Heuss L'enfoiré - Saiyan,218,40,"","799,275",219
Elton John - Step Into Christmas,171,13,"","798,532",0
Rudimental - Sun Comes Up,151,29,"","797,034",0
Imagine Dragons - Bones,199,28,"","796,902",0
MATRANG - Медуза,216,75,"","796,308",0
Juju - Vermissen,162,36,"","796,243",0
Marshmello - Here With Me,122,16,"","793,708",0
Ramil' - Сон,136,61,"","793,101",139
George Ezra - Green Green Grass,266,41,"","792,238",0
Drake - Jimmy Cooks,129,5,"","792,186",0
Lady Gaga - Bloody Mary,119,10,"","791,874",0
Toto - Africa,19,128,"","791,690",244
Geolier - CHIAGNE,152,90,"","790,020",642
BLANCO - Notti In Bianco,224,96,"","789,492",0
Soolking & Niska - Balader,225,36,"","788,605",0
Xcho & MACAN - Memories,58,96,"","788,086",356
Adele - Rolling In the Deep,80,27,"","784,705",173
Gazo - MAUVAIS 2X,269,37,"","784,535",0
Ninho - De l'autre côté,91,55,"","783,798",615
Katy Perry - Never Really Over,98,4,"","782,148",0
Gradur - Ne reviens pas,189,30,"","781,771",0
The Chainsmokers - Sick Boy,122,22,"","780,231",0
James Arthur - Train Wreck,140,24,"","776,175",0
Little Mix - Woman Like Me,107,8,"","774,923",0
Skryptonite - Танцуй сама,144,118,"","773,890",759
The Limba & Andro - X.O,167,66,"","773,809",0
Miyagi & Andy Panda - Brooklyn,20,111,"","772,185",109
BlocBoy JB - Look Alive,109,21,"","771,255",0
Ray Dalton & Alvaro Soler - Manila,231,33,"","767,004",0
Lil Uzi Vert - XO TOUR Llif3,155,40,"","763,500",0
CYRIL - Stumblin' In,130,18,"","762,430","6,252"
Ofenbach - Be Mine,135,30,"","761,758",0
CKay - Emiliana,237,29,"","761,415",0
Ninho - Eurostar,195,31,"","760,513",529
Maes - Distant,189,41,"","760,510",0
Migos - Walk It Talk It,137,5,"","760,045",0
Dermot Kennedy - Kiss Me,232,31,"","759,588",0
Burna Boy - For My Hand,175,22,"","758,889",0
Aya Nakamura - 40%,218,50,"","757,821",0
Drake - Way 2 Sexy,84,5,"","757,164",0
Taylor Swift - Fortnight,47,1,(x8),"755,376","12,237"
Nicky Youre & Dazy - Sunroof,173,29,"","755,159",0
Taylor Swift - ME,89,3,(x8),"754,752",0
Michael Bublé - Holly Jolly Christmas,145,12,"","752,174",0
S1mba - Rover,177,29,"","750,989",0
Lukas Graham - Love Someone,199,37,"","750,885",0
Элджей - Минимал,232,96,"","749,676",0
James Hype - More Than Friends,236,59,"","748,921",0
Arctic Monkeys - Do I Wanna Know,7,180,"","747,695",160
Dua Lipa - We're Good,120,10,"","746,691",0
Travis Scott - STARGAZING,74,2,(x3),"746,549",0
DJ Robin & Schürze - Layla,166,27,"","744,431",0
Skryptonite - Цепи,132,136,"","744,303",963
ANNA ASTI - Верю в тебя,268,62,"","742,631",784
LA Vision & Gigi D'Agostino - Hollywood,157,40,"","742,233",0
Timal & Gazo - Filtré,226,39,"","741,681",0
Eliza Rose & Interplanetary Criminal - B.O.T.A.,165,18,"","739,717",0
Jul - J'oublie tout,99,116,"","739,544",989
Stormzy - Vossi Bop,158,29,"","738,715",0
Shawn Mendes - When You're Gone,160,11,"","736,688",0
Maes - Blanche,217,38,"","736,200",0
Camila Cabello - Liar,143,19,"","735,759",0
21 Savage - redrum,89,3,(x1),"735,185",25
Summer Cem & Bausa - Casanova,159,47,"","735,076",0
Megan Thee Stallion - Savage,90,10,"","735,003",0
Summer Cem - Tamam Tamam,176,61,"","733,958",0
Maluma - Felices los 4,204,60,"","733,768",0
HATIK - Angela,177,50,"","733,280",0
Lil Tjay & 6LACK - Calling My Phone,99,5,"","732,141",0
Dua Lipa - Love Again,173,23,"","730,860",0
Raf Camora - Primo,170,43,"","730,407",0
Post Malone - Congratulations,214,52,"","729,389",0
Nico Santos - Rooftop,193,45,"","728,760",0
Тима Белорусских - Витаминка,183,75,"","728,535",0
Salmo - IL CIELO NELLA STANZA,173,101,"","728,333",0
Shawn Mendes - Youth,87,8,"","726,990",0
Lazza - MOLOTOV,107,103,"","726,464",306
Black Eyed Peas & J Balvin - RITMO,139,26,"","724,143",0
KAMRAD - I Believe,224,55,"","723,029",0
Takagi & Ketra - Amore e Capoeira,194,63,"","722,761",0
Pinguini Tattici Nucleari - Giovani Wannabe,216,91,"","720,399",96
Burna Boy - City Boys,129,15,"","717,798",0
Future - Mask Off,148,27,"","717,040",122
Melanie Thornton - Wonderful Dream,180,39,"","716,961",0
The Weeknd - Sacrifice,77,1,(x5),"715,360",0
"MACE, BLANCO & Salmo - LA CANZONE NOSTRA",127,101,"","715,083",0
Miksu / Macloud & makko - Nachts wach,156,28,"","714,839",0
Sam Fender - Seventeen Going Under,138,109,"","714,836",137
Sabrina Carpenter - Espresso,54,4,"","714,141","16,354"
Shane Codd - Get Out My Head,186,50,"","714,020",0
Jonasu - Black Magic,147,55,"","713,813",0
The Carters - APESHIT,87,4,"","713,409",0
Capital Bra - Melodien,171,46,"","712,913",0
Maggie Lindemann - Pretty Girl,100,32,"","712,032",0
Robin Schulz & Wes - Alane,134,25,"","710,135",0
Jain - Makeba,115,6,"","709,781",0
Lomepal - Trop beau,155,44,"","707,648",0
Lauv & Troye Sivan - i'm so tired...,145,24,"","707,217",0
Samra & Capital Bra - Wieder Lila,119,27,"","707,121",0
Zac Efron & Zendaya - Rewrite the Stars,113,55,"","706,253",0
Tate McRae - exes,147,10,"","704,585",195
KAROL G & Shakira - TQG,182,34,"","704,359",253
"Ziv Zaifman, Hugh Jackman & Michelle Williams - A Million Dreams",120,64,"","703,289",0
Future - WAIT FOR U,115,7,"","702,800",0
Mary Gu - Не влюбляйся,156,85,"","702,362",0
Young T & Bugsey - Don't Rush,179,41,"","701,516",0
Dermot Kennedy - Giants,123,37,"","700,129",0
Lauv - I Like Me Better,193,48,"","699,736",0
Martin Garrix - Summer Days,146,27,"","699,423",0
GAYAZOV$ BROTHER$ - Увезите меня на Дип-хаус,166,66,"","698,334",0
Rauw Alejandro - Todo De Ti,155,52,"","698,283",0
The Goo Goo Dolls - Iris,31,122,"","697,043",554
Sido - Tausend Tattoos,141,34,"","696,744",0
Khalid & Disclosure - Know Your Worth,155,25,"","696,301",0
Switch Disco & Ella Henderson - REACT,198,42,"","694,397",205
CNCO & Little Mix - Reggaetón Lento,108,29,"","693,777",0
Bad Bunny - Yonaguni,60,87,"","693,186",467
Ninho - Un Poco,76,80,"","692,410",568
Miyagi & Эндшпиль - In Love,152,102,"","691,589",282
Dadju - Grand bain,161,46,"","691,255",0
CamelPhat & Elderbrook - Cola,151,48,"","690,810",0
Favé - Flashback,198,30,"","690,239",342
David Guetta - Don't Leave Me Alone,92,15,"","688,507",0
Султан Лагучев - Горький вкус,142,76,"","688,211",0
"¥$, Kanye West & Ty Dolla $ign - CARNIVAL",69,4,"","687,967",0
Mahmood - Soldi,153,7,"","687,885",0
Мальбэк - Равнодушие,162,94,"","687,729",0
Joel Corry - Lonely,176,41,"","687,114",0
PASHANIM - Ms. Jackson,220,32,"","686,686","1,683"
Wes Nelson & Yxng Bane - Nice To Meet Ya,157,21,"","686,236",0
Mahmood & BLANCO - Brividi,142,28,"","686,190",0
Harry Styles - Lights Up,98,6,"","684,531",0
Zola - Amber,183,28,"","684,274",0
Chris Brown - Questions,117,28,"","684,162",0
Polo G - RAPSTAR,101,7,"","683,453",0
MARKUL & Oxxxymiron - Fata Morgana,224,78,"","683,298",0
Dadju - Jaloux,146,49,"","682,170",140
Capo Plaza - Capri Sun,204,96,"","681,771",177
MERO - Baller los,139,32,"","681,525",0
Ernia - Superclassico,210,112,"","681,302",0
SZA - Good Days,109,6,"","681,223",63
BLANCO - Finché Non Mi Seppelliscono,234,103,"","680,524",0
Lil Mosey - Blueberry Faygo,135,26,"","679,923",0
SHAED & ZAYN - Trampoline,179,33,"","679,677",0
"Ellie Goulding, Diplo & Swae Lee - Close to Me",128,26,"","678,668",0
KAZKA - ПЛАКАЛА,185,72,"","678,082",0
Coi Leray - Players,133,18,"","677,342",0
Maluma - Hawái,143,57,"","676,129",58
Lauren Spencer-Smith - Fingers Crossed,120,12,"","676,071",0
Lazza & Takagi & Ketra - PANICO,117,110,"","676,042",152
RAF Camora & Luciano - 2CB,99,33,"","673,820",0
Dabro - Юность,206,84,"","673,009",0
Stromae - L’enfer,126,16,"","672,383",0
Capital Bra - One Night Stand,127,43,"","671,457",0
Luude - Down Under,160,22,"","671,356",0
AJ Tracey - Ladbroke Grove,120,93,"","671,029",0
Benji & Fede - Dove e quando,163,76,"","670,391",0
Marracash & Guè - ∞ LOVE,109,92,"","670,278",139
Taylor Swift - Shake It Off,111,11,"","669,873",217
Bramsito - Sale mood,155,57,"","669,848",0
Koba LaD & Gazo - Daddy chocolat,144,46,"","669,765",0
GAYAZOV$ BROTHER$ - До встречи на танцполе,171,90,"","669,574",0
Ninho - Zipette,125,42,"","668,355",0
Billie Eilish - Your Power,89,3,(x6),"664,373",0
Marshmello & Halsey - Be Kind,125,24,"","664,068",0
James Arthur & Anne-Marie - Rewrite the Stars,108,17,"","663,589",0
Leona Lewis - One More Sleep,176,33,"","662,932",0
"Marco Borsato, Armin van Buuren & Davina Michelle - Hoe Het Danst",160,116,"","662,263",0
Big Baby Tape & kizaru - Million,197,67,"","661,562",0
"Alan Walker, Noah Cyrus & Digital Farm Animals - All Falls Down",171,49,"","660,905",0
Гуф & Murovei - Ураган,83,112,"","659,288",571
Zara Larsson - Can't Tame Her,189,35,"","659,065",138
Gazo - CELINE 3X,174,38,"","658,826",0
Apache 207 - Fame,126,37,"","658,824",0
Fousheé - Deep End,146,24,"","658,741",0
AYLIVA - Hässlich,188,33,"","657,704",871
