Artist and Title,Days,Pk,(x?),Total,Today
Lizzo - Good as Hell,217,13,"","1,049,646",0
Coldplay - A Sky Full of Stars,185,49,"","1,049,287",165
BLACKPINK - Shut Down,305,5,"","1,047,614",11
Lil Mosey - Blueberry Faygo,243,17,"","1,045,303",0
"Nio García, Casper Mágico & Bad Bunny - Te Boté",246,43,"","1,040,845",0
J. Cole - MIDDLE CHILD,191,13,"","1,035,099",0
Andy Williams - It's the Most Wonderful Time of the Year,184,6,"","1,034,109",0
Lizzo - Truth Hurts,258,29,"","1,028,925",0
Drake - Way 2 Sexy,230,5,"","1,025,175",0
BTS - Life Goes On,318,8,"","1,023,956",0
BLACKPINK - Forever Young,248,42,"","1,023,119",0
Calvin Harris & Ellie Goulding - Miracle,215,9,"","1,021,334",0
Bad Bunny - TE MUDASTE,365,42,"","1,019,538",39
back number - 水平線,316,130,"","1,018,013",652
Olivia Rodrigo - happier,135,10,"","1,015,871",151
Swedish House Mafia & The Weeknd - Moth To A Flame,192,7,"","1,014,903",129
Drake - Passionfruit,191,36,"","1,014,343",427
Ed Sheeran - Eyes Closed,168,2,(x5),"1,013,927",0
Ozuna - Se Preparó,278,83,"","1,013,208",449
Bad Bunny & ROSALÍA - LA NOCHE DE ANOCHE,293,30,"","1,011,021",46
JENNIE (from BLACKPINK) - SOLO,225,27,"","1,004,272",0
Liam Payne & Rita Ora - For You,154,9,"","1,000,768",0
Lil Dicky - Freaky Friday,154,16,"","999,262",0
あいみょん - 愛を伝えたいだとか,51,182,"","998,423",339
Maluma - Felices los 4,287,55,"","998,356",53
Zach Bryan - I Remember Everything,284,19,"","997,992","2,718"
DJ Snake - Let Me Love You,251,46,"","997,226",0
LE SSERAFIM - ANTIFRAGILE,281,19,"","995,685",0
Doja Cat - Streets,139,5,"","991,809",0
Official髭男dism - 宿命,319,150,"","989,235",151
The Weeknd & Madonna - Popular,215,6,"","988,573",97
aespa - Next Level,307,41,"","987,517",277
Tate McRae - she's all i wanna be,214,12,"","986,109",0
"David Guetta, Becky Hill & Ella Henderson - Crazy What Love Can Do",243,23,"","985,919",0
Jack Harlow - WHATS POPPIN,237,24,"","985,706",0
Polo G - RAPSTAR,153,10,"","981,967",0
Khalid & Disclosure - Know Your Worth,233,21,"","981,040",0
YOASOBI - 群青,360,127,"","980,994",0
Elley Duhé - Middle of the Night,301,18,"","973,836",0
Libianca - People,227,14,"","972,963",0
TWICE - Feel Special,187,29,"","970,738",0
Udo Lindenberg & Apache 207 - Komet,492,65,"","966,173","1,268"
Ed Sheeran - Overpass Graffiti,200,7,"","965,571",0
Taylor Swift - Love Story,154,4,"","965,203",512
Doja Cat - Boss Bitch,165,18,"","963,918",0
IVE - LOVE DIVE,251,24,"","963,265",396
周杰伦 - 稻香,--,361,"","963,264",548
21 Savage - Bank Account,207,42,"","962,931",380
A Boogie wit da Hoodie - Swervin,220,33,"","955,641",0
Ed Sheeran - Afterglow,144,3,(x3),"954,905",0
Ariana Grande & Social House - Boyfriend,102,4,"","954,254",97
Lauv - Paris in the Rain,16,178,"","954,188",0
Rita Ora - Your Song,172,22,"","952,114",0
Macklemore - Glorious,221,26,"","950,754",0
Travis Scott - FEN,239,2,(x2),"950,392","2,606"
Official髭男dism - ノーダウト,249,156,"","947,012",103
Morgan Wallen - Whiskey Glasses,27,151,"","943,920","1,079"
Lil Tecca - Ransom,182,11,"","942,974",0
Miyagi & Andy Panda - Minor,48,142,"","942,711",252
DJ Khaled - GREECE,159,9,"","940,373",0
Luke Combs - The Kind of Love We Make,404,44,"","938,730",420
周杰伦 - 夜曲,--,465,"","938,184",428
Meduza & Goodboys - Piece Of Your Heart,288,33,"","936,795",0
Katy Perry - Never Really Over,119,4,"","936,443",0
Tani Yuuki - W / X / Y,420,118,"","936,196",640
Peggy Gou - (It Goes Like) Nanana,174,10,"","934,749",37
Loren Allred - Never Enough,224,40,"","932,310",0
Drake - Rich Baby Daddy,205,8,"","930,864",436
Maroon 5 & Megan Thee Stallion - Beautiful Mistakes,194,13,"","928,194",0
DAOKO×米津玄師 - Uchiagehanabi,302,125,"","927,241",0
Daddy Yankee - Dura,246,48,"","919,629",64
BTS - Permission to Dance,276,8,"","919,452",0
"Tainy, Anuel AA & Ozuna - Adicto",190,61,"","918,370",474
Avicii - Wake Me Up,52,3,(x1),"916,072",30
Lil Uzi Vert - XO TOUR Llif3,200,38,"","914,097",0
BlocBoy JB - Look Alive,150,21,"","912,234",0
Alec Benjamin - Let Me Down Slowly,301,60,"","908,803",0
Lil Tjay & 6LACK - Calling My Phone,123,4,"","907,577",0
Lady Gaga - Stupid Love,133,4,"","907,380",0
Natti Natasha & Ozuna - Criminal,344,79,"","907,024",0
Martin Garrix - Ocean,154,11,"","905,946",0
NewJeans - Super Shy,245,13,"","903,085","1,079"
周杰伦 - 简单爱,--,377,"","901,769",484
The Neighbourhood - Sweater Weather,215,33,"","900,813",6
Ninho - Tout en Gucci,147,124,"","897,312",605
Oliver Tree & Robin Schulz - Miss You,195,8,"","895,266",0
"Bad Bunny, Jowell Y Randy & Ñengo Flow - Safaera",230,69,"","894,270",122
周杰伦 - 搁浅,--,211,"","892,704",919
Piso 21 - Déjala Que Vuelva,348,109,"","892,636",0
Brenda Lee - Rockin' Around the Christmas Tree,178,7,"","890,027",0
José Feliciano - Feliz Navidad,175,7,"","889,690",0
Drake - Girls Want Girls,195,3,(x1),"888,295",0
ROSALÍA - DESPECHÁ,278,26,"","886,492",0
Marshmello & Jonas Brothers - Leave Before You Love Me,243,24,"","886,045",0
Major Lazer - Know No Better,137,16,"","884,630",0
Bebe Rexha & Florida Georgia Line - Meant to Be,151,25,"","882,296",0
"Ziv Zaifman, Hugh Jackman & Michelle Williams - A Million Dreams",208,46,"","880,180",0
Conan Gray - Heather,175,14,"","879,910",0
J. Cole - No Role Modelz,51,93,"","877,485",187
Troye Sivan - Angel Baby,373,49,"","874,826",10
菅田 将暉 - さよならエレジー,93,154,"","874,729",0
Natasha Bedingfield - Unwritten,152,8,"","872,466","2,365"
Jax Jones - Breathe,196,33,"","871,857",0
J Balvin - Azul,247,73,"","869,824",231
J Balvin & Bad Bunny - QUÉ PRETENDES,232,40,"","868,267",342
The Weeknd - Heartless,157,4,"","867,765",0
The Weeknd - In Your Eyes,172,3,(x2),"865,102",0
周杰伦 - 爱在西元前,--,480,"","864,065",462
twocolors - Lovefool,274,36,"","861,004",0
米津玄師 - Lemon,108,98,"","860,927",333
"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz & Encanto - Cast - We Don't Talk About Bruno",142,9,"","860,019",0
Morgan Wallen - Thinkin’ Bout Me,444,42,"","858,609","1,407"
Drake - Fair Trade,176,5,"","858,258",7
周杰伦 - 一路向北,--,458,"","854,595",453
Ofenbach - Wasted Love,251,35,"","854,236",0
Ozuna - Hey Mor,348,66,"","854,037",577
Demi Lovato - Sorry Not Sorry,173,26,"","852,523",0
Lewis Capaldi - Forget Me,290,22,"","850,360",0
Lil Baby - Sum 2 Prove,106,52,"","849,630",711
Lukas Graham - Love Someone,265,48,"","845,890",0
JONY - Комета,127,135,"","844,435",239
Eminem - Lucky You,102,1,(x2),"841,891",0
Rihanna - Umbrella,220,9,"","839,289",831
Taylor Swift - Enchanted,153,5,"","839,149",271
Travis Scott & HVME - Goosebumps,225,23,"","837,948",0
Camila Cabello - My Oh My,149,17,"","835,427",0
KAROL G & Shakira - TQG,258,20,"","833,541",314
Future - Mask Off,165,29,"","833,101",927
Shawn Mendes - Wonder,143,6,"","831,992",0
優里 - ベテルギウス,300,103,"","830,469",400
Post Malone - I Like You,162,7,"","830,008",0
Charlie Puth - Light Switch,168,16,"","828,437",0
Drake - Signs,147,12,"","828,180",0
Toto - Africa,18,123,"","826,600",147
Mrs. GREEN APPLE - ダンスホール,342,134,"","824,345","1,119"
Sheck Wes - Mo Bamba,201,24,"","823,577",0
Billie Eilish - you should see me in a crown,128,12,"","823,367",0
Dua Lipa - Training Season,110,4,"","823,311","4,705"
"Bizarrap & Shakira - Shakira: Bzrp Music Sessions, Vol. 53",169,8,"","822,868",8
Bad Bunny - WHERE SHE GOES,225,7,"","822,540",236
Jason Derülo - Tip Toe,202,33,"","821,087",0
Doja Cat - Agora Hills,201,14,"","820,549",536
blackbear - hot girl bummer,169,17,"","820,171",0
YOASOBI - Idol,305,35,"","820,034","1,683"
Maluma - Sobrio,277,71,"","819,158",34
Kygo & Imagine Dragons - Born to Be Yours,143,13,"","816,465",0
BTS - DNA,53,35,"","815,209",0
"Migos, Nicki Minaj & Cardi B - MotorSport",172,31,"","814,346",0
Migos - Walk It Talk It,165,9,"","813,257",0
TWICE - What is Love,187,42,"","811,258",0
Bruno Mars - Versace On The Floor,269,73,"","809,841",96
Djo - End of Beginning,106,5,"","809,608","4,196"
Reik - Me Niego,255,75,"","808,785",0
Calvin Harris - Slide,124,10,"","808,535",0
Taylor Swift - Karma,201,11,"","807,538",50
Justin Bieber - Mistletoe,163,8,"","805,274",0
Anuel AA & Haze - Amanece,194,89,"","805,200",745
Taylor Swift - Fortnight,47,1,(x28),"805,075","13,046"
"Galantis, David Guetta & Little Mix - Heartbreak Anthem",191,23,"","804,454",0
Taylor Swift - Delicate,181,41,"","804,327",90
あいみょん - 今夜このまま,116,144,"","803,734",123
Nicki Minaj & Ice Spice - Barbie World,115,2,(x2),"802,406",0
Rauw Alejandro & Anuel AA - Reloj,254,80,"","801,902",0
OneRepublic - Counting Stars,119,86,"","801,567",470
マカロニえんぴつ - なんでもないよ、,274,121,"","800,582",237
"Tainy, Bad Bunny & Julieta Venegas - Lo Siento BB:/",212,39,"","799,908",0
Paulo Londra - Adán y Eva,275,63,"","799,626",0
"THE SCOTTS, Travis Scott & Kid Cudi - THE SCOTTS",96,5,"","796,073",0
Official髭男dism - イエスタデイ,165,151,"","795,587",254
Khalid - Location,249,60,"","793,883",0
The Chainsmokers - This Feeling,187,20,"","793,560",0
Big Shaq - Man's Not Hot,165,23,"","793,487",0
Feid - Normal,390,88,"","792,359",728
Ozuna - Vaina Loca,265,66,"","789,738",0
Eminem - Without Me,144,37,"","789,413","2,409"
Luke Combs - Forever After All,100,45,"","789,381",428
Feid - Feliz Cumpleaños Ferxxo,341,79,"","788,568",660
P!nk & Willow Sage Hart - Cover Me In Sunshine,211,33,"","786,069",0
HammAli & Navai - Птичка,165,124,"","785,997",327
Calvin Harris - This Is What You Came For,208,73,"","785,846",0
Lil Baby & Drake - Yes Indeed,198,35,"","785,462",0
Shakin' Stevens - Merry Christmas Everyone,213,25,"","785,317",0
Taylor Swift - Gorgeous,105,6,"","784,651",0
Tilly Birds - คิด(แต่ไม่)ถึง,--,249,"","784,451",395
Billie Eilish - No Time To Die,116,3,(x2),"784,093",0
Offset & Metro Boomin - Ric Flair Drip,200,34,"","782,761",0
Shawn Mendes - Youth,106,4,"","780,938",0
Taylor Swift - Is It Over Now,172,3,(x4),"780,111",6
Mrs. GREEN APPLE - 点描の唄,--,252,"","779,435",775
J Balvin - Rojo,203,55,"","779,406",226
Robin Schulz - OK,194,39,"","778,836",0
HONNE - Day 1 ◑,160,131,"","778,687",0
Kygo - Stargazing,182,24,"","778,537",0
A Boogie wit da Hoodie - Look Back at It,233,53,"","777,360",105
Mrs. GREEN APPLE - インフェルノ,--,203,"","777,033",604
周興哲 - 怎麼了,--,269,"","776,658",0
Bad Bunny - Si Veo a Tu Mamá,143,47,"","776,439",0
Bad Bunny - La Difícil,140,36,"","776,179",0
Macklemore & Ryan Lewis - Can't Hold Us,124,49,"","775,834",0
Martin Garrix & David Guetta - So Far Away,157,21,"","775,833",0
Aya Nakamura - Pookie,277,74,"","774,697",0
Master KG - Jerusalema,246,45,"","773,951",0
Ninho - Jefe,198,78,"","773,236",253
TWICE - FANCY,151,31,"","771,751",0
Dua Lipa & BLACKPINK - Kiss and Make Up,140,15,"","771,304",0
Travis Scott - MY EYES,230,7,"","770,996",575
The Weeknd - After Hours,77,6,"","769,480",27
Ninho - Goutte d’eau,71,104,"","767,292",524
Rihanna - Lift Me Up,138,2,(x2),"766,607",0
Band Aid - Do They Know It's Christmas,201,20,"","766,433",0
Selena Gomez - Bad Liar,106,9,"","765,955",0
The Chainsmokers & 5 Seconds of Summer - Who Do You Love,127,16,"","764,864",0
Lil Nas X - STAR WALKIN',230,27,"","764,594",0
Frank Ocean - Lost,145,14,"","764,579",22
Cardi B & Bruno Mars - Please Me,108,9,"","762,541",0
Louis Tomlinson - Back to You,131,22,"","756,885",0
Lewis Capaldi - Hold Me While You Wait,190,53,"","756,825",0
YOASOBI - 怪物,270,123,"","755,390",226
Doja Cat & The Weeknd - You Right,157,6,"","753,713",0
Drake - Chicago Freestyle,155,7,"","752,860",0
Lil Durk - All My Life,147,5,"","752,126",87
Taylor Swift - Bejeweled,104,4,"","750,163",15
Chris Rea - Driving Home For Christmas,222,30,"","749,134",0
ROSALÍA & J Balvin - Con Altura,303,68,"","748,491",0
BLACKPINK & Selena Gomez - Ice Cream,186,9,"","748,480",0
TWICE - LIKEY,191,41,"","747,305",0
Eslabon Armado & Peso Pluma - Ella Baila Sola,214,26,"","746,654",119
NewJeans - Attention,261,42,"","746,085","1,043"
Oasis - Wonderwall,6,158,"","745,475",362
KAROL G - BICHOTA,221,65,"","743,424",65
Pink Sweat$ - At My Worst,247,49,"","742,766",0
21 Savage - redrum,114,4,"","741,913",452
LiSA - 紅蓮華,251,151,"","741,599",0
Hozier - Too Sweet,75,4,"","741,101","12,680"
ANNA ASTI - По барам,233,131,"","740,657",650
Cheat Codes - No Promises,154,31,"","740,486",0
"Black Eyed Peas, Ozuna & J. Rey Soul - MAMACITA",194,33,"","740,046",0
Charlie Puth - Done For Me,167,18,"","739,463",0
Dean Martin - Let It Snow Let It Snow Let It Snow,147,10,"","738,485",0
"Alan Walker, Sabrina Carpenter & Farruko - On My Way",190,37,"","738,068",0
藤井 風 - きらり,169,156,"","738,005",358
back number - ハッピーエンド,--,258,"","737,305",407
Official髭男dism - ミックスナッツ,285,119,"","736,453",473
Sam Smith - Diamonds,151,14,"","736,205",0
LISA - MONEY,170,14,"","734,952",0
Travis Scott - STARGAZING,94,2,(x1),"732,735",0
Becky G & Natti Natasha - Sin Pijama,282,53,"","732,670",0
SDM - Bolide allemand,422,104,"","731,593",532
Sophie Ellis-Bextor - Murder on the Dancefloor,135,5,"","730,139",980
Roddy Ricch - High Fashion,203,25,"","729,783",0
Tiësto - Lay Low,243,44,"","729,745",186
Lewis Capaldi - Bruises,231,58,"","729,570",0
Ofenbach & Quarterhead - Head Shoulders Knees & Toes,261,60,"","729,165",0
floyymenor & Cris Mj - Gata Only,105,7,"","728,914","11,712"
Duncan Laurence - Arcade,156,34,"","728,388",0
Rauw Alejandro & Chencho Corleone - Desesperados,307,53,"","727,982",105
Eminem - Lose Yourself,64,22,"","727,901","1,557"
Taylor Swift - All Too Well,100,4,"","727,312",365
LE SSERAFIM - Perfect Night,221,25,"","724,094","1,187"
J Balvin & Zion & Lennox - No Es Justo,273,85,"","722,859",0
Dua Lipa - We're Good,154,11,"","721,821",0
マカロニえんぴつ - 恋人ごっこ,--,277,"","721,137",172
Bad Bunny - Neverita,286,48,"","720,510",0
Adele - Rolling In the Deep,91,28,"","719,559",160
Maluma - HP,199,55,"","719,413",0
Maluma - Corazón,265,78,"","719,149",7
"平井大 - Stand by me, Stand by you.",76,176,"","719,095",72
Bad Bunny & Rauw Alejandro - Party,247,35,"","717,785",0
Artemas - i like the way you kiss me,76,3,(x8),"717,540","8,839"
Adele - Set Fire to the Rain,178,62,"","717,501",371
Three Man Down - ฝนตกไหม,--,262,"","717,049",120
J Balvin & Maria Becerra - Qué Más Pues,271,56,"","716,654",0
Red Velvet - Psycho,214,39,"","716,537",0
"Manuel Turizo, Rauw Alejandro & Myke Towers - La Nota",257,75,"","715,274",0
LiSA - homura,224,69,"","715,058",0
"David Guetta, Anne-Marie & Coi Leray - Baby Don't Hurt Me",159,14,"","714,962",6
Official髭男dism - I LOVE...,32,129,"","714,277",180
Jubël - Dancing in the Moonlight,229,47,"","712,994",0
OneRepublic - Run,250,30,"","712,892",0
Ed Sheeran - Celestial,187,7,"","712,499",0
Sabrina Carpenter - Espresso,54,1,(x8),"712,159","16,683"
6ix9ine - GOOBA,98,6,"","710,914",0
Ninho - VVS,186,84,"","709,921",173
変態紳士クラブ - YOKAZE,163,153,"","708,121",0
YOASOBI - ハルジオン,87,144,"","707,636",88
于文文 - 體面,--,244,"","705,729",0
Juice WRLD & YoungBoy Never Broke Again - Bandit,146,18,"","704,080",0
ROSALÍA & Rauw Alejandro - BESO,216,20,"","703,934",33
Bad Bunny - Yo Perreo Sola,205,55,"","703,447",0
Drake - Massive,100,4,"","703,190",29
Harry Styles - Lights Up,111,6,"","702,387",0
Ninho - Maman ne le sait pas,115,105,"","702,094",323
Polo G - Martin & Gina,236,73,"","701,615",0
NewJeans - ETA,240,18,"","701,039","1,305"
TWICE - YES or YES,158,42,"","700,428",0
Luciano - Beautiful Girl,267,71,"","699,496",204
Marshmello & Kane Brown - One Thing Right,190,47,"","699,058",0
Billie Eilish - all the good girls go to hell,120,4,"","697,305",0
Taylor Swift - Snow On The Beach,92,3,(x6),"696,556",35
ROSALÍA & Travis Scott - TKN,136,19,"","694,862",0
Feid & Young Miko - Classy 101,308,63,"","694,313",831
Piso 21 & Micro Tdh - Te Vi,215,101,"","694,034",172
Jax Jones & MNEK - Where Did You Go,226,23,"","693,692",0
Aventura & Bad Bunny - Volví,242,30,"","693,031",0
"Lunay, Daddy Yankee & Bad Bunny - Soltera",251,51,"","693,008",0
Sam Fischer - This City,216,48,"","692,995",0
James Arthur - Naked,132,28,"","692,945",0
Official髭男dism - Subtitle,489,109,"","690,927",0
The Black Eyed Peas & J Balvin - RITMO,136,24,"","689,262",0
Cardi B - Money,162,25,"","689,162",0
Zivert - Life,156,146,"","687,215",0
Purple Disco Machine & Sophie and the Giants - Hypnotized,252,67,"","687,157",0
Selena Gomez - Fetish,98,9,"","687,006",0
Luke Combs - When It Rains It Pours,42,152,"","686,783",576
Regard & Raye - Secrets,166,28,"","686,669",0
Elton John & Britney Spears - Hold Me Closer,131,3,(x3),"685,733",0
Sia - Cheap Thrills,28,83,"","685,241",0
Tones And I - Fly Away,224,45,"","684,410",0
Lil Baby - Woah,149,30,"","684,257",492
Maluma - 11 PM,176,73,"","683,846",505
Jason Derülo - Acapulco,251,34,"","683,663",0
Taylor Swift - The Man,82,4,"","682,682",110
Gunna & Future - pushin P,114,8,"","681,523",0
Gazo - DIE,228,73,"","681,365",195
Sebastián Yatra - Tacones Rojos,275,70,"","681,211",0
Nicki Minaj - Super Freaky Girl,107,4,"","680,982",0
Myke Towers - LALA,252,32,"","680,714",634
Official髭男dism - Stand By You,77,176,"","680,300",0
JVKE - Golden Hour,211,24,"","679,960",21
Kygo & Miguel - Remind Me to Forget,175,26,"","679,928",0
Anitta & J Balvin - Downtown,208,73,"","679,664",0
周杰伦 - 给我一首歌的时间,--,627,"","678,763",176
BLACKPINK - Pretty Savage,170,19,"","678,677",0
Bad Bunny & Sech - Ignorantes,163,47,"","675,115",0
DISH// - 猫,70,158,"","674,878",0
Nea - Some Say,247,69,"","674,509",0
XXXTENTACION - F**k Love,144,12,"","673,561",0
あいみょん - ハルノヒ,72,162,"","673,423",91
あいみょん - 裸の心,108,148,"","671,908",127
Chris Brown - Angel Numbers / Ten Toes,170,18,"","670,571",543
JP Saxe & Julia Michaels - If the World Was Ending,147,36,"","670,457",0
Manuel Turizo - Una Lady Como Tú,232,90,"","669,740",0
Sebastián Yatra & Myke Towers - Pareja Del Año,293,57,"","669,587",0
Miyagi & Andy Panda - Патрон,67,127,"","669,083",94
"Ellie Goulding, Diplo & Swae Lee - Close to Me",152,24,"","668,021",0
Bad Bunny - A Tu Merced,93,78,"","667,221",0
優里 - シャッター,157,147,"","666,495",81
Post Malone & The Weeknd - One Right Now,126,7,"","666,168",0
八三夭 - 想見你想見你想見你,18,165,"","666,125",0
Bennett - Vois sur ton chemin,288,43,"","666,057","1,095"
Travis Scott - I KNOW,196,9,"","665,344",179
Queen - Another One Bites the Dust,88,46,"","662,629",0
YG Marley - Praise Jah In the Moonlight,112,5,"","662,626",675
菅田 将暉 - まちがいさがし,163,163,"","662,444",0
Minelli - Rampampam,315,67,"","661,552",0
Rauw Alejandro - Cúrame,178,82,"","661,144",594
"The Weeknd, JENNIE & Lily Rose Depp - One Of The Girls",283,31,"","660,932","1,458"
Journey - Don't Stop Believin',58,73,"","660,533",737
John Legend - All of Me,8,93,"","657,731",0
周杰伦 - 半岛铁盒,--,530,"","657,553",436
高爾宣 OSN - Without You,--,507,"","657,341",136
back number - 花束,--,243,"","656,948",560
Enrique Iglesias - SÚBEME LA RADIO,123,32,"","656,939",0
Lauren Spencer-Smith - Fingers Crossed,127,9,"","656,235",0
Mirrr - นิโคติน,--,245,"","655,059",452
DaBaby - Suge,187,42,"","654,876",0
Megan Thee Stallion - Savage Remix,126,17,"","653,508",0
Mrs. GREEN APPLE - Soranji,301,134,"","653,253","1,186"
DaBaby - BOP,166,32,"","653,142",0
BTS - FAKE LOVE,56,23,"","652,518",0
P!nk - TRUSTFALL,172,16,"","651,948",0
FIFTY FIFTY - Cupid,143,8,"","651,770",0
"David Guetta, Bebe Rexha & J Balvin - Say My Name",185,41,"","650,921",0
Megan Thee Stallion - Savage,96,11,"","650,888",0
Yandel & Feid - Yandel 150,232,53,"","650,043",370
Taylor Swift - End Game,112,11,"","649,442",0
Little Mix - Woman Like Me,113,11,"","646,929",0
Juice WRLD & Marshmello - Come & Go,132,8,"","645,885",0
"PinkPantheress & Ice Spice - Boy's a liar, Pt. 2",119,4,"","645,684",0
Coi Leray - Players,146,16,"","645,530",0
SZA - Nobody Gets Me,191,11,"","645,502","1,100"
LF SYSTEM - Afraid To Feel,200,35,"","645,425",76
Vaundy - napori,11,192,"","645,324",225
David Guetta & Sia - Titanium,13,150,"","644,331",121
Taylor Swift - Wildest Dreams,94,8,"","643,381",27
Anuel AA - Sola,30,179,"","643,284",10
Artik & Asti - Девочка танцуй,98,139,"","643,213",333
Jeremy Zucker - comethru,187,131,"","643,183",0
zzoilo & Aitana - Mon Amour,220,63,"","642,658",0
Kali Uchis - telepatía,138,17,"","642,637",0
Ava Max - So Am I,152,30,"","638,817",0
Martin Garrix & Dua Lipa - Scared to Be Lonely,159,59,"","638,717",0
Becky Hill & David Guetta - Remember,173,40,"","637,454",0
Miyagi & Andy Panda - Там ревели горы,--,209,"","636,907",222
iKON - LOVE SCENARIO,257,102,"","636,665",0
Justin Bieber - Love Yourself,164,95,"","636,141",59
Drake - IDGAF,119,3,(x4),"635,894",0
Anuel AA & Karol G - Secreto,183,56,"","635,742",51
