Artist and Title,Days,T10,Pk,(x?),PkStreams,Total
Swae Lee - Hurt To Look,1,"",190,"","582,233","582,233"
David Bowie - The Next Day,2,"",129,"","338,518","581,821"
Johnny Cash - The Little Drummer Boy,1,"",166,"","581,303","581,303"
Ozuna - Quiero Mas,1,"",179,"","580,994","580,994"
Hunter Hayes - Where It All Begins,3,"",179,"","197,815","580,767"
Ozuna - Devuelveme,1,"",181,"","579,860","579,860"
Linkin Park - CASTLE OF GLASS,1,"",175,"","578,628","578,628"
Leonard Cohen - Hallelujah,1,"",98,"","578,501","578,501"
"Tyler, The Creator - Sometimes...",1,"",176,"","578,218","578,218"
G-Eazy - The Plan,1,"",164,"","578,068","578,068"
Ramin Djawadi - Light of the Seven,2,"",198,"","294,593","577,569"
"Tyler, The Creator - Pothole",1,"",178,"","576,981","576,981"
Galantis - Girls On Boys,1,"",163,"","575,093","575,093"
Lauren Jauregui - Expectations,1,"",197,"","574,919","574,919"
Diplo - Worry No More,1,"",193,"","574,479","574,479"
Lil Pump - Back,1,"",169,"","573,598","573,598"
Kollegah - Sturmmaske Auf [Intro],1,"",169,"","573,245","573,245"
Ty Dolla $ign - Don't Judge Me,1,"",160,"","572,137","572,137"
Demi Lovato - Sexy Dirty Love,1,"",171,"","571,929","571,929"
Julia Michaels - Worst In Me,1,"",142,"","571,769","571,769"
Jennifer Lopez - El Anillo,1,"",186,"","570,907","570,907"
Ty Dolla $ign - Clout,1,"",193,"","569,543","569,543"
Maria Mena - Home for Christmas,1,"",175,"","569,187","569,187"
RM - seoul (prod. HONNE),1,"",197,"","568,099","568,099"
YG - BULLETPROOF,1,"",190,"","567,166","567,166"
Bryson Tiller - We Both Know,1,"",161,"","566,388","566,388"
Linkin Park - My December,1,"",184,"","565,487","565,487"
Katy Perry - Déjà Vu,1,"",154,"","564,154","564,154"
Sfera Ebbasta - XNX,1,"",196,"","563,811","563,811"
Leonard Cohen - Suzanne,1,"",102,"","563,556","563,556"
DENNIS - Malandramente,2,"",182,"","308,865","562,955"
Vance Joy - Lay It On Me,1,"",150,"","561,369","561,369"
Kay Starr - (Everybody's Waitin' For) The Man With The Bag - Remastered 1996,1,"",146,"","561,077","561,077"
Maroon 5 - Moves Like Jagger - Studio Recording From The Voice Performance,3,"",192,"","197,927","560,989"
Coldplay - Christmas Lights - Live From Spotify London,1,"",147,"","560,887","560,887"
Lil Pump - Flex Like Ouu,1,"",175,"","560,784","560,784"
MØ - When I Was Young,1,"",164,"","560,579","560,579"
Cashmere Cat - Love Incredible,1,"",156,"","560,497","560,497"
Chance the Rapper - Wala Cam,1,"",199,"","557,934","557,934"
J. Cole - High For Hours,1,"",131,"","557,875","557,875"
"Tyler, The Creator - Garden Shed",1,"",188,"","557,374","557,374"
LUDMILLA - Din Din Din (Participação especial de MC Pupio e MC Doguinha),1,"",200,"","556,160","556,160"
"Emerson, Lake & Palmer - I Believe In Father Christmas",1,"",152,"","555,449","555,449"
Pitbull - Por Favor,1,"",167,"","555,061","555,061"
Mustard - Whole Lotta Lovin',2,"",139,"","307,826","555,012"
Lil Wayne - Nothing but Trouble - Instagram Models,3,"",196,"","194,296","553,985"
The xx - Brave For You,1,"",141,"","552,481","552,481"
Linkin Park - Waiting For The End,1,"",190,"","551,746","551,746"
Coldplay - Army of One,2,"",148,"","288,442","551,481"
Michael Bublé - Frosty the Snowman,2,"",177,"","333,364","551,096"
Sam Hunt - Ex To See,4,"",161,"","143,358","549,364"
Robin Schulz - I Believe I'm Fine,1,"",168,"","549,233","549,233"
Lil Skies - I Know You,1,"",196,"","549,183","549,183"
Mel Tormé - The Christmas Song (Chestnuts Roasting On an Open Fire),1,"",154,"","548,507","548,507"
Booba - 113,1,"",200,"","546,878","546,878"
Future - PIE,1,"",165,"","546,764","546,764"
Sam Smith - Not In That Way,3,"",147,"","194,971","546,536"
DJ Khaled - Iced Out My Arms,1,"",162,"","546,393","546,393"
Gorillaz - We Got The Power,1,"",180,"","546,154","546,154"
Imagine Dragons - Dancing In The Dark,1,"",163,"","545,965","545,965"
P!nk - For Now,1,"",180,"","545,476","545,476"
Lil Pump - Crazy,1,"",183,"","545,265","545,265"
Sia - Move Your Body - Single Mix,1,"",122,"","545,125","545,125"
Bryson Tiller - Rain On Me (Intro),1,"",173,"","543,705","543,705"
Hayley Kiyoko - What I Need,1,"",200,"","543,128","543,128"
Nacho - No Te Vas,1,"",199,"","542,857","542,857"
Lorde - Liability (Reprise),1,"",169,"","542,583","542,583"
Tom Petty and the Heartbreakers - Refugee,1,"",166,"","541,013","541,013"
Soundgarden - Spoonman,1,"",152,"","540,163","540,163"
Lana Del Rey - Coachella - Woodstock In My Mind,1,"",198,"","539,249","539,249"
Little Mix - Hair,2,"",114,"","325,546","538,001"
Logic - Waiting Room,1,"",180,"","537,625","537,625"
Thomas Rhett - Leave Right Now,1,"",169,"","537,126","537,126"
Rich The Kid - Leave Me,1,"",198,"","537,042","537,042"
Coldplay - Something Just Like This - Tokyo Remix,1,"",161,"","536,933","536,933"
Fall Out Boy - Champion,1,"",166,"","536,867","536,867"
DJ Durel - Hot Summer,1,"",196,"","536,832","536,832"
MC Kevin o Chris - Medley da Gaiola - Dennis DJ Remix,1,"",194,"","536,447","536,447"
Bryson Tiller - You Got It,1,"",178,"","536,110","536,110"
Imagine Dragons - I’m So Sorry,3,"",165,"","197,278","535,408"
Foo Fighters - La Dee Da,1,"",182,"","534,534","534,534"
Martin Garrix - Pizza,1,"",196,"","533,449","533,449"
alt-J - In Cold Blood,1,"",178,"","533,374","533,374"
Kesha - Let 'Em Talk,1,"",157,"","531,101","531,101"
French Montana - Bring Dem Things,1,"",158,"","529,946","529,946"
Ty Dolla $ign - Darkside,1,"",189,"","529,840","529,840"
Mau y Ricky - Mi Mala - Remix,1,"",198,"","529,536","529,536"
Miley Cyrus - Week Without You,1,"",187,"","528,412","528,412"
Fifth Harmony - Don't Say You Love Me,1,"",199,"","528,382","528,382"
Soundgarden - Fell On Black Days,1,"",156,"","527,891","527,891"
Niall Horan - Paper Houses,1,"",194,"","527,392","527,392"
Ariana Grande - Wit It This Christmas,2,"",191,"","266,820","527,229"
A$AP Mob - Please Shut Up,1,"",200,"","526,716","526,716"
Fall Out Boy - Stay Frosty Royal Milk Tea,1,"",197,"","526,097","526,097"
Beyoncé - Crazy In Love,3,"",161,"","203,020","526,022"
Dido - Christmas Day,1,"",196,"","525,921","525,921"
NEIKED - Call Me,1,"",187,"","525,651","525,651"
Tom Petty and the Heartbreakers - Don't Do Me Like That,1,"",182,"","524,976","524,976"
Bastille - World Gone Mad,1,"",192,"","524,915","524,915"
alt-J - Deadcrush,1,"",176,"","524,759","524,759"
"Henrique & Juliano - Quem Pegou, Pegou",1,"",200,"","524,230","524,230"
Wizkid - Come Closer,1,"",185,"","524,151","524,151"
Craig David - I Know You,1,"",165,"","523,976","523,976"
Wiz Khalifa - Letterman,1,"",195,"","522,777","522,777"
Galantis - True Feeling,1,"",165,"","522,752","522,752"
Joey Bada$$ - ROCKABYE BABY,1,"",184,"","522,713","522,713"
Big Sean - Intro,1,"",160,"","522,569","522,569"
Future - 200,1,"",197,"","521,819","521,819"
George Michael - Jesus to a Child,1,"",111,"","521,522","521,522"
Young Thug - Cruise Ship,1,"",198,"","520,438","520,438"
Sigrid - Strangers,1,"",198,"","519,130","519,130"
Ty Dolla $ign - Ex,1,"",194,"","518,102","518,102"
Tyga - Feel Me,1,"",135,"","517,848","517,848"
Shawn Mendes - Life Of The Party,4,"",172,"","136,164","516,984"
G-Eazy - Calm Down,2,"",166,"","275,355","516,462"
Miley Cyrus - I Would Die For You,1,"",196,"","516,312","516,312"
Future - Lookin Exotic,1,"",171,"","514,881","514,881"
DJ Khaled - It's Secured,1,"",179,"","514,324","514,324"
Taylor Swift - Getaway Car,1,"",197,"","512,884","512,884"
Coldplay - Everglow - Live From Spotify London,1,"",152,"","512,624","512,624"
kent - Egoist,2,"",193,"","267,839","512,154"
Mike Perry - Talk About It,1,"",170,"","511,903","511,903"
Gorillaz - Carnival,1,"",187,"","511,735","511,735"
Little Mix - Is Your Love Enough?,1,"",170,"","510,957","510,957"
Bryson Tiller - In Check,1,"",196,"","509,827","509,827"
Gucci Mane - Enormous,1,"",195,"","508,981","508,981"
Il Volo - Silent Night,2,"",145,"","281,759","508,745"
Katy Perry - Roulette,1,"",185,"","506,657","506,657"
Austyn Johnson - A Million Dreams (Reprise),1,"",191,"","506,561","506,561"
Salmo - Perdonami,1,"",172,"","506,361","506,361"
21 Savage - Close My Eyes,1,"",168,"","506,221","506,221"
Benjamin Ingrosso - Dance You Off,1,"",198,"","504,372","504,372"
DNCE - Kissing Strangers,1,"",170,"","502,815","502,815"
Sia - Angel By The Wings,1,"",149,"","502,017","502,017"
DJ Khaled - I Can't Even Lie,1,"",187,"","501,815","501,815"
Childish Gambino - Stand Tall,1,"",150,"","501,768","501,768"
Calvin Harris - Hard to Love,1,"",183,"","499,735","499,735"
Sia - Satisfied,1,"",118,"","499,514","499,514"
Gryffin - Feel Good,1,"",180,"","499,480","499,480"
Tove Styrke - Mistakes,1,"",198,"","498,105","498,105"
Elton John - Don't Let The Sun Go Down On Me,1,"",119,"","497,964","497,964"
Alicia Keys - Blended Family (What You Do For Love),1,"",118,"","497,858","497,858"
DJ Khaled - Down for Life,1,"",189,"","497,378","497,378"
Ryan Adams - Bad Blood,2,"",133,"","262,263","496,481"
Robin Bengtsson - I Can´t Go On,1,"",156,"","492,594","492,594"
Gwen Stefani - Make Me Like You,2,"",198,"","247,661","492,486"
Childish Gambino - The Night Me and Your Mama Met,1,"",161,"","491,978","491,978"
Iggy Azalea - Mo Bounce,1,"",196,"","491,756","491,756"
Gorillaz - She's My Collar,1,"",199,"","491,136","491,136"
HAIM - Little Of Your Love - BloodPop® Remix,1,"",181,"","488,983","488,983"
Snakehips - Either Way,1,"",177,"","487,463","487,463"
Paramore - Fake Happy,1,"",196,"","486,290","486,290"
OneRepublic - Future Looks Good,1,"",120,"","485,268","485,268"
Céline Dion - O Holy Night,2,"",158,"","263,779","484,706"
Migos - Big On Big,1,"",164,"","483,686","483,686"
Chance the Rapper - Angels,2,"",146,"","280,691","483,539"
Tom Petty - Time To Move On,1,"",200,"","483,083","483,083"
Nat King Cole - Deck The Hall - Remastered 1999,1,"",188,"","482,856","482,856"
Leonard Cohen - On the Level,1,"",123,"","482,482","482,482"
John Mayer - You're Gonna Live Forever in Me,1,"",156,"","481,955","481,955"
Niska - Réseaux,1,"",195,"","481,429","481,429"
Chuck Berry - Johnny B. Goode,1,"",178,"","480,144","480,144"
Future - Outta Time,1,"",193,"","477,788","477,788"
Ed Sheeran - Shape of You - Galantis Remix,1,"",173,"","477,509","477,509"
Bing Crosby - Here Comes Santa Claus (Right Down Santa Claus Lane) - Single Version,1,"",193,"","475,135","475,135"
"Mobb Deep - Shook Ones, Pt. II",1,"",183,"","474,779","474,779"
Migos - Deadz,1,"",168,"","474,696","474,696"
Audioslave - Cochise,1,"",183,"","473,896","473,896"
Bebe Rexha - That's It,1,"",177,"","473,530","473,530"
London Grammar - Rooting For You,1,"",152,"","472,184","472,184"
The Beatles - Eleanor Rigby - Remastered,2,"",170,"","241,000","471,554"
BTS - Skit: Billboard Music Awards Speech,1,"",197,"","471,506","471,506"
Kungs - More Mess,1,"",183,"","469,560","469,560"
Quality Control - Ice Tray,1,"",199,"","468,478","468,478"
Future - Scrape,1,"",196,"","467,800","467,800"
Wiz Khalifa - Something New,1,"",197,"","467,193","467,193"
Future - Might as Well,1,"",197,"","467,070","467,070"
Sigrid - Don't Kill My Vibe,1,"",177,"","466,276","466,276"
Chris Cornell - The Promise,1,"",187,"","465,922","465,922"
The Killers - Run For Cover,1,"",191,"","464,515","464,515"
The Beatles - Can't Buy Me Love - Remastered,2,"",171,"","234,559","463,717"
Selena Gomez - Camouflage,2,"",171,"","248,718","462,646"
Avicii - So Much Better - Avicii Remix,1,"",198,"","462,354","462,354"
Kendrick Lamar - m.A.A.d city,1,"",195,"","461,216","461,216"
Wiktoria - As I Lay Me Down,1,"",198,"","460,077","460,077"
"Pink Floyd - Side 1, Pt. 2: It's What We Do",3,"",135,"","168,354","459,788"
Maroon 5 - Happy Christmas (War Is Over),2,"",160,"","262,507","459,030"
Snow Patrol - Chasing Cars,1,"",186,"","456,936","456,936"
Ryan Adams - Blank Space,2,"",146,"","239,793","456,172"
James Blunt - Love Me Better,1,"",175,"","455,550","455,550"
Green Day - Still Breathing,1,"",131,"","453,326","453,326"
Foo Fighters - Congregation,3,"",123,"","183,268","452,442"
Lady Gaga - Bad Romance,1,"",158,"","451,969","451,969"
Matoma - Heart Won't Forget,1,"",176,"","451,215","451,215"
Band Aid - Do They Know It's Christmas?,2,"",162,"","258,532","449,924"
James Blake - I Need A Forest Fire,1,"",107,"","449,511","449,511"
Missy Elliott - Get Ur Freak On,3,"",180,"","158,124","449,177"
Dillon Francis - Anywhere,1,"",135,"","448,573","448,573"
Lost Frequencies - Tell Me,2,"",148,"","241,801","448,290"
Catey Shaw - Cuddle Up,2,"",161,"","258,875","447,904"
Alle Farben - Bad Ideas,1,"",195,"","447,598","447,598"
ZHU - Automatic,2,"",167,"","243,937","446,443"
Steve Aoki - I Love It When You Cry (Moxoki),2,"",125,"","246,871","445,853"
Future - Sorry,1,"",188,"","445,137","445,137"
Martin Solveig - +1,2,"",191,"","226,166","443,354"
Future - Incredible,1,"",194,"","442,038","442,038"
Metallica - Dream No More,1,"",150,"","440,753","440,753"
Mark Forster - Chöre,1,"",199,"","440,561","440,561"
Future - Extra Luv,1,"",197,"","440,146","440,146"
CHVRCHES - Leave A Trace,2,"",155,"","237,742","439,189"
Oasis - Don't Look Back in Anger - Remastered,1,"",192,"","438,943","438,943"
Prince - The Song of the Heart,1,"",110,"","438,673","438,673"
C. Tangana - Mala Mujer,1,"",190,"","438,256","438,256"
Bon Iver - Skinny Love,1,"",200,"","437,712","437,712"
Mary J. Blige - Do You Hear What I Hear?,2,"",167,"","246,997","437,578"
Hozier - From Eden,3,"",192,"","154,238","436,956"
EXO - Ko Ko Bop - Chinese Version,1,"",195,"","436,766","436,766"
BTS - Not Today,1,"",185,"","436,215","436,215"
Disclosure - Holding On,2,"",174,"","234,767","435,615"
Charli XCX - After the Afterparty,1,"",134,"","434,976","434,976"
Mr. Probz - Waves feat. Chris Brown & T.I - Robin Schulz Remix,3,"",158,"","156,652","433,053"
Future - Use Me,1,"",200,"","431,974","431,974"
Migos - All Ass,1,"",197,"","430,167","430,167"
"Harry Connick, Jr. - It's Beginning to Look a Lot Like Christmas",2,"",176,"","236,345","429,560"
187 Strassenbande - Mit den Jungz,1,"",196,"","429,360","429,360"
Demi Lovato - Stone Cold,2,"",191,"","227,430","429,216"
Bring Me The Horizon - True Friends,2,"",187,"","227,763","428,786"
Kings of Leon - Around The World,1,"",136,"","428,620","428,620"
Olly Alexander (Years & Years) - Eyes Shut,2,"",196,"","219,498","428,383"
187 Strassenbande - High Life,1,"",200,"","425,531","425,531"
OneRepublic - Let's Hurt Tonight,1,"",141,"","425,117","425,117"
The Beatles - Day Tripper - Remastered 2015,1,"",164,"","424,937","424,937"
Sevyn Streeter - How Bad Do You Want It (Oh Yeah),2,"",150,"","226,597","424,489"
The Beatles - In My Life - Remastered 2009,1,"",170,"","420,130","420,130"
The xx - Test Me,1,"",193,"","418,761","418,761"
Leonard Cohen - Treaty,1,"",148,"","418,651","418,651"
The Beatles - Sgt. Pepper's Lonely Hearts Club Band - Remastered,1,"",172,"","417,817","417,817"
Adele - Remedy,1,"",134,"","414,957","414,957"
Slipknot - The Devil In I,3,"",162,"","152,998","412,639"
Beck - Heart Is A Drum,2,"",132,"","216,215","411,244"
Emma Stone - Audition (The Fools Who Dream),1,"",194,"","409,736","409,736"
The Beatles - Paperback Writer - Remastered 2015,1,"",177,"","408,613","408,613"
Nano - Hold On - D&B Version,1,"",199,"","408,289","408,289"
Olly Alexander (Years & Years) - Meteorite,1,"",150,"","407,763","407,763"
Little Mix - F.U.,1,"",144,"","406,761","406,761"
Iggy Azalea - Iggy SZN,3,"",177,"","145,360","405,203"
blink-182 - Cynical,1,"",147,"","403,369","403,369"
Calvin Harris - Faith,3,"",170,"","140,263","401,883"
Red Hot Chili Peppers - Goodbye Angels,1,"",135,"","401,425","401,425"
DJ Snake - Talk,1,"",134,"","400,836","400,836"
The Stone Roses - All For One,1,"",135,"","400,416","400,416"
Michael Bublé - Nobody But Me,1,"",132,"","399,569","399,569"
Pitbull - Greenlight,1,"",141,"","398,949","398,949"
Metallica - Halo On Fire,1,"",175,"","398,354","398,354"
Britney Spears - Clumsy,1,"",134,"","395,955","395,955"
Bruno Mars - Too Good to Say Goodbye,1,"",176,"","395,493","395,493"
Lady Gaga - Come To Mama,1,"",154,"","394,685","394,685"
Shawn Mendes - Like This,1,"",159,"","392,744","392,744"
Kodak Black - Too Many Years,1,"",197,"","390,255","390,255"
The Chainsmokers - #SELFIE,2,"",142,"","245,949","389,759"
Steve Angello - Children Of The Wild,2,"",167,"","204,046","388,423"
Icona Pop - Brightside,1,"",159,"","386,159","386,159"
Gestört aber GeiL - Unter meiner Haut - Radio Mix,2,"",196,"","201,521","385,208"
Big Sean - I Know,2,"",156,"","204,376","382,308"
PARTYNEXTDOOR - Don't Know How,1,"",141,"","381,760","381,760"
D'Angelo - Sugah Daddy,2,"",119,"","225,447","381,312"
Mumford & Sons - There Will Be Time,1,"",130,"","379,678","379,678"
Elvis Presley - Blue Christmas - Live,1,"",94,"","377,687","377,687"
D'Angelo - Ain't That Easy,2,"",136,"","189,054","377,531"
Little Mix - You Gotta Not,1,"",160,"","373,045","373,045"
Juan Gabriel - Hasta Que Te Conocí,1,"",139,"","372,886","372,886"
Mary J. Blige - As,1,"",182,"","372,296","372,296"
Lady Gaga - Angel Down,1,"",168,"","371,621","371,621"
Gucci Mane - Waybach,1,"",155,"","371,100","371,100"
Little Big Town - Girl Crush,2,"",179,"","203,728","371,059"
Prince - A Case of You,1,"",135,"","370,831","370,831"
Dimitri Vegas & Like Mike - Hey Baby (Dimitri Vegas & Like Mike Vs. Diplo),1,"",163,"","370,308","370,308"
Imagine Dragons - Smoke And Mirrors,2,"",167,"","196,223","370,126"
John Legend - Penthouse Floor,1,"",189,"","370,103","370,103"
Leonard Cohen - If I Didn't Have Your Love,1,"",179,"","369,911","369,911"
Leonard Cohen - Leaving the Table,1,"",180,"","369,137","369,137"
Beck - Cycle,2,"",139,"","202,049","368,199"
Shawn Mendes - Lights On,1,"",173,"","367,768","367,768"
Kenny B - Parijs,2,"",163,"","183,471","366,899"
Kings of Leon - Over,1,"",168,"","366,542","366,542"
Kygo - For What It's Worth,1,"",150,"","366,387","366,387"
Bruno Mars - Grenade,1,"",180,"","364,575","364,575"
Red Hot Chili Peppers - The Longest Wave,1,"",154,"","364,152","364,152"
Madden - Alive,1,"",167,"","363,626","363,626"
De Vet Du - Fy Fan Va Stek,2,"",198,"","188,861","363,087"
Galantis - Make Me Feel,1,"",161,"","361,077","361,077"
ZAYN - BRIGHT,1,"",139,"","357,899","357,899"
Lady Gaga - Grigio Girls,1,"",178,"","356,223","356,223"
Cheat Codes - Queen Elizabeth,1,"",172,"","356,140","356,140"
"George Michael - Fastlove, Pt. 1",1,"",199,"","353,871","353,871"
Nicki Minaj - I Lied,2,"",136,"","201,094","353,615"
Alabama Shakes - Don't Wanna Fight,2,"",180,"","179,859","352,639"
Zedd - Stay The Night - Featuring Hayley Williams Of Paramore,2,"",160,"","220,518","347,804"
Andreas Weise - Christmas Dream,1,"",166,"","347,028","347,028"
Marshmello - Ritual,1,"",181,"","346,089","346,089"
Faul & Wad - Changes,2,"",162,"","216,873","345,230"
blink-182 - No Future,1,"",179,"","343,434","343,434"
Gucci Mane - No Sleep - Intro,1,"",173,"","343,203","343,203"
USHER - Rivals,1,"",174,"","342,896","342,896"
Shawn Mendes - Bad Reputation,1,"",199,"","342,850","342,850"
Sam Smith - I've Told You Now,2,"",162,"","175,781","342,583"
Kungs - I Feel So Bad,1,"",192,"","341,178","341,178"
M.I.A. - Paper Planes,1,"",191,"","340,901","340,901"
Red Hot Chili Peppers - We Turn Red,1,"",166,"","340,357","340,357"
AFROJACK - Gone,1,"",178,"","339,933","339,933"
The Fray - How to Save a Life,2,"",190,"","187,186","339,098"
Britney Spears - Just Luv Me,1,"",175,"","338,866","338,866"
Kent Jones - Alright,1,"",177,"","338,383","338,383"
